Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Atributos AI-PAVE-BR,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Atributos Multimídia,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
madesamoveis||XMMDJA0601685ZFB,Conjunto de Mesa e Cadeira,Conjunto Sala de Jantar Mesa Tampo de Vidro 6 Cadeiras Isla Madesa,"<p>O Conjunto Sala de Jantar Isla Madesa possui design clássico e vai deixar sua cozinha ou sala de jantar muito mais bonitas.</p><p>A mesa é retangular, com pés estruturais e acomoda perfeitamente até seis pessoas. O vidro incolor sobreposto ao tampo de madeira deixa o ambiente ainda mais elegante.</p><p>As cadeiras são confortáveis, com estrutura em MDF e MDP e assento estofado. O tecido possui um toque suave e se adapta bem a qualquer tipo de decoração.</p><p>O acabamento é feito em Pintura Poliéster ecológica de alta resistência, que consiste na aplicação de sete camadas de proteção resistentes a álcool, água e calor.</p><p>Medidas da mesa:<br>- 76,5 cm de altura<br>- 136 cm de largura<br>- 75 de profundidade</p><p>Medidas das cadeiras:<br>- 89 cm de altura<br>- 37 cm de largura<br>- 44 cm de profundidade</p><p>Itens inclusos:<br>- Uma (1) Mesa retangular com tampo em madeira e vidro temperado sobreposto<br>- Seis (6) Cadeiras com assento em tecido</p><p>Obs.:<br>- A Madesa não disponibiliza serviço de montagem<br>- Imagens meramente ilustrativas. O conjunto é composto pela mesa e seis cadeiras.<br>- O produto segue com manual e todas as ferragens necessárias para a instalação<br><br>1 O produto vem montado? Se não, vocês realizam a montagem?<br>R.: A Madesa não disponibiliza serviço de montagem. Todos os produtos seguem com manual de instalação e as ferragens necessárias. Alguns produtos possuem vídeo explicando o passo a passo da montagem.<br><br>2 Vocês possuem loja física? Posso retirar meu produto em mãos?<br>R.: Não possuímos loja física, apenas loja virtual. Confira as opções de envio ao colocar o seu CEP.<br><br>3 Qual é o valor do envio? Posso pagar separadamente?<br>R.: O valor do envio é calculado com base no peso e volume do produto, e no CEP de destino. Você pode calcular o valor e prazo de entrega no simulador.</p>","{""cor"":""Marrom"",""formato"":""Retangular"",""marca"":""Madesa"",""material_da_estrutura"":""MDF, MDP, Madeira, Vidro"",""quantidade_de_lugares"":""6 Lugares""}",Madesa,Marrom,,Retangular,,"MDF, MDP, Madeira, Vidro",,6 Lugares,,,,,,,Madesa,Não informado,"Madeira, Vidro",Retangular,6,"MDF, MDP",Não informado,6,Pintura Poliéster,Não informado,Clássico,Não informado,Sala de Jantar,1 Mesa + 6 Cadeiras,Madesa,"[Bege, Marrom]",Retangular,"[MDP, MDF]",Vidro,136x75cm,6 Lugares
bellaartnailsdc||1763,Conjunto de Mesa e Cadeira,Mesa com 10 Cadeiras 220x88 Madeira Maciça Diamante Castanho - Nemargi,"O Conjunto Sala de Jantar 220x88 é um importante item para a sua decoração. Independente da proposta, a decoração da sua residência merece contar com artigos decorativos e móveis de altíssima qualidade. Desenvolvido com um design exclusivo, belo e cheio de charme. É composto por materiais de elevada procedência oferecem um melhor acabamento e qualidade, deixando seu ambiente ainda mais requintado.<br> <br>Especificações Técnicas Do Produto:<br> <br>Altura da Mesa: 81(cm)<br>Comprimento da Mesa: 220 (cm)<br>Largura da Mesa: 88 (cm)<br>Material da Base: Madeira de Pinus com acabamento externo em Verniz Pu Fosco<br>Material Do Tampo: MDP com acabamento em Verniz Pu Fosco<br> <br>Altura Total da Cadeira: 100 (cm)<br>Largura Da Cadeira: 38,5 (cm)<br>Profundidade da Cadeira: 39 (cm)<br>Material da Estrutura da Cadeira: Madeira Maciça de Pinus<br>Material do Assento da Cadeira: Madeira Maciça de Pinus<br>Resistência: Aconselhável até 120,00 (Kg)<br> <br>Complexidade de Montagem: Fácil<br>Manual de Montagem: Acompanha o produto<br>Garantia: 03 Meses Contra Defeitos de Fabricação.<br> <br>Importante: O produto é enviado desmontado acondicionado em caixa de papelão reforçada, acompanha manual de montagem (não nos responsabilizamos pela montagem e desmontagem do produto).<br>","{""marca"":""Nemargi""}",Nemargi,,,,,,,,,,,,,,Nemargi,Castanho,Madeira Maciça,Não informado,10,Madeira de Pinus,Não informado,Não informado,Verniz Pu Fosco,Não informado,Não informado,220x88,Não informado,Não informado,Nemargi,,Retangular,Madeira,MDP,220x88cm,10 Lugares
lrg-moveisartesanais||1532,Conjunto de Mesa e Cadeira,"Conjunto com 2 Cadeiras de Balanço e Mesa de Centro para Área, Edícula Trama Original","Ao adquirir uma peça TRAMA ORIGINAL, tenha a segurança em comprar com quem entende do assunto!<br> <br> A empresa é pioneira no ramo de vendas e-commerce de móveis artesanais, há mais de 15 anos no mercado, focada na qualidade, garante uma excelente experiência aos seus clientes. Atentos às tendências, busca sempre a inovação e variedade dos seus produtos. Ao adquirir qualquer um de nossos móveis, estará adquirindo confiança, credibilidade, conforto e comprometimento, equilibrando qualidade e preço justo!<br> <br> Características:<br> Peças produzidas em ferro com pintura eletrostática e revestidas em fibra sintética com proteção UV.<br> Nossos produtos são artesanais e podem ocorrer variações na medida de até 2cm.<br> As cores dos produtos podem variar de acordo com o ambiente e com a iluminação em que as fotos foram tiradas.<br> <br> Itens Inclusos (ferro):<br> 01 Mesa de centro Vênus<br> 02 Cadeiras de balanço<br> <br> Dimensões Mesa de Centro Vênus:<br> Altura: 41cm<br> Largura: 43cm<br> Comprimento: 48cm<br> Tampo tramado<br> <br> Dimensões Cadeira de Balanço:<br> Altura total: 107cm<br> Altura assento ao chão: 52cm<br> Largura: 65cm<br> Profundidade: 90cm<br> Suporta até 170 kg<br> <br> Garantia do Fabricante: 12 meses<br> <br> Dúvidas Frequentes:<br> Quais as Cores Disponíveis?<br> Temos 11 opções de cores disponíveis para fibra sintética e para a pintura eletrostática trabalhamos com o dourado escuro craquelado.<br> <br> Como Escolher a Cor do Produto?<br> Após a confirmação do pagamento ficará disponível um campo de mensagens entre o vendedor e o comprador, por lá será acertado todos os detalhes referentes as cores do produto escolhido antes de ser encaminhado para a produção.<br> <br> Os Produtos Podem Ficar Expostos Ao Tempo?<br> Pelo produto possuir a pintura eletrostática é mais resistente ao sol, porém, pela estrutura ser em ferro, não recomendamos que fique exposto a chuva.<br> <br> CASO AINDA TENHA DÚVIDAS, ENTRE EM CONTATO CONOSCO PELO CAMPO DE PERGUNTAS!!<br> <br> Obs: Mantenha os Seus Dados Cadastrais Atualizados, Como Endereço e Telefone para Contato.<br> <br> OBS: Consulte o custo de envio.","{""marca"":""Trama Original"",""material"":""Fibra Sintética, Ferro""}",Trama Original,,"Fibra Sintética, Ferro",,,,,,,,,,,,Trama Original,Não informado,"Ferro, Fibra Sintética",Não informado,2,Ferro,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Área Edícula,Não informado,,,,,,,
bellabrasildecor||14685,Conjunto de Mesa e Cadeira,Jogo de Mesa de Jantar Eames Tampo Freijó 100cm e 4 Cadeiras Eames Dsw,"Ambiente Charles Eames completo que conta com 4 cadeiras Eames DSR em Polipropileno, base de mesa Eames torre acobreada e um belíssimo tampo de madeira de 18mm, ideal para quem procura por harmonia e sincronia no ambiente, o kit Charles Eames é o que dará a repaginada que você deseja em seu espaço. <br><br>Cadeira Eames DSW <br>Medidas <br>Altura - 83CM <br>Largura - 45CM <br>Profundidade - 52CM <br>Altura até o assento - 45CM <br><br>Informações técnicas <br>Concha em polipropileno e base em aço carbono. <br>Acabamento da base em pintura epóxi acobreada. <br><br>Informações adicionais <br>Peso máximo recomendado 120kg. <br>Produto enviado desmontado, não oferecemos serviço de montagem. <br>Acompanha manual, parafusos e chaves para fixação. <br><br>Base de Mesa Eames Torre Eiffel cobreada <br>Medidas <br>Altura - 75CM <br>Largura - 64CM <br><br>Informações técnicas <br>Estrutura em aço carbono. <br>Acabamento acobreado. <br><br>Informações adicionais <br>Base enviada montada e tampo enviado separadamente,não oferecemos serviço de montagem. <br>Peso máximo recomendado 40kg. <br><br>Tampo de Madeira <br>Informações técnicas <br>MDF <br>Lateral chanfrada <br>Espessura de 18mm <br>Circunferência de 100cm <br>Independente das medidas, os tampos de madeira terão 18mm de espessura.","{""cor"":""Azul Petróleo"",""marca"":""Bella Brasil Decor""}",Bella Brasil Decor,Azul Petróleo,,,,,,,,,,,,,Eames,Não informado,"Polipropileno, aço carbono, MDF",Não informado,4,Aço carbono,Não informado,4,Acobreado,Não informado,Moderno,100cm,Não informado,Não informado,Bella Brasil Decor,"[Freijó, Azul Petróleo]",Redonda,Aço,MDF,100cm,4 Lugares
megamadeira||568331,Conjunto de Mesa e Cadeira,Conjunto Premium de Mesa Dobravel de Madeira 60x60 com 4 Cadeiras Natural,"Conjunto De Mesa Dobravel De Madeira 60x60 Com 4 Cadeiras Natural<br>é ideal para bares, restaurantes, estabelecimentos, áreas de lazer e também para sua casa. Feito em madeira maciça, tornando resistentes e duráveis. Seu design permite que seja encaixado em qualquer ambiente, trazendo um toque a mais para seu estabelecimento. Além de sua durabilidade, o que lhe trará conforto para servir seus clientes. Por ser dobrável torna-se mais fácil guardar, manusear e limpar o produto.<br>Atenção: EVITE USAR PRODUTOS ABRASIVOS E QUíMICOS PARA LIMPEZA DO PRODUTO, aconselha-se o uso de pano umedecido para melhor conservação; mantenha o produto fora de chuva e sol constantes.<br>Matéria prima:<br>Madeira Maciça, de alta densidade e resistente.<br>Poderá ocorrer variação de tonalidades que é uma característica típica, apresentando diversos tons num mesmo produto em harmonia com o brilho do verniz.<br>Modelo: Conjunto de Mesa e Cadeira Dobráveis<br>MESA Cor: Natural Modelo: Dobrável Dimensões: Altura 90cm | Largura 0cm | Profundidade 0cm<br> <br>CADEIRA Cor: Natural Modelo: Dobrável Dimensões: Altura 88cm | Largura 43cm | Profundidade 33cm",{},,,,,,,,,,,,,,,Não informado,Natural,Madeira Maciça,Dobrável,4,Madeira,Não informado,4,Não informado,Não informado,Não informado,60x60,bares restaurantes estabelecimentos áreas de lazer e também para sua casa,Não informado,SS Madeiras,,Quadrada,Madeira,Madeira,60x60cm,4 Lugares
mundoencantadocom2||600b3e80210adc0189b27d98,Conjunto de Mesa e Cadeira,Mesinha Infantil Viva Estudar com Cadeira - Dismat,"<strong>MESINHA INFANTIL VIVA ESTUDAR COM CADEIRA - DISMAT</strong>: reforçada e resistente. Ideal para atividades escolares, didáticas e brincadeiras das crianças. Contém 11 peças produzidas em plástico reforçado. É leve e fácil de montar. Pode ser transportada com facilidade e não ocupa grandes espaços. A Mesinha Vida Estudar combina com qualquer ambiente. Seja no quarto das crianças ou na área de lazer. A Mesa e Cadeira são compostas de: 1 tampo de mesa, 4 pernas de mesa, 4 pernas de cadeira, 1 assento de cadeira e 1 encosto de cadeira. <strong>INFORMAÇÕES:</strong>- Produto: Mesinha Viva Estudar- Marca: Dismat Brinquedos- Coleção: Viva Brincar- Tipo: Mesinha para Atividades- Conteúdo: 1 tampo de mesa, 4 pernas de mesa, 4 pernas de cadeira, 1 assento de cadeira e 1 encosto de cadeira- Recomendação: para crianças a partir de 03 anos de idade<strong>ESPECIFICAÇÕES:</strong>- Referência: MK386- Embalagem (C x A x L): 54.3 x 53.6 x 11 cm- Material / Composição: plástico- Registro: CE-BRI/IQB 1312 NM 300/2002 OCP 0006- Certificado: Órgãos Autorizados - OCP ́S (Organismos de Certificação de Produtos)<strong>BENEFÍCIOS DE BRINCAR:</strong>- Eleva a autoestima- Exercita a memória- Estimula o raciocínio- Exercita o imaginário- Desenvolve a criatividade- Desenvolve percepção visual- Desperta a atenção e curiosidade- Desenvolvimento neuropsicológico- Estimula habilidades motoras básicas- Incentiva a comunicação e linguagem- Desenvolve aspectos emocionais e afetivo- Estimula o reconhecimento de formas e cores<strong>AVISO:</strong> - As imagens são meramente ilustrativas- Os tamanhos e medidas são aproximados- As cores e estampas dos produtos podem ter variações- As informações são de responsabilidade do fabricante ou fornecedor",{},,,,,,,,,,,,,,,Dismat Brinquedos,Não informado,Plástico,Não informado,1,Não informado,Não informado,1,Não informado,Não informado,Não informado,Não informado,Crianças a partir de 03 anos,11,,,,,,,
ahazzomoveiss||1241515p,Conjunto de Mesa e Cadeira,Kit Escritório Bex 1 Cadeira material sintético Amarelo com 1 Mesa e 1 Livreiro Ferro Marrom MDF Demolição - Ahazzo Móveis,"Kit de Escritório Bex Office Industrial - Ahazzo Móveis<br><br>Os produtos ideais para profissionais exigentes que buscam um escritório completo, sofisticado e moderno. Nosso Kit de Escritório premium é perfeito para quem valoriza qualidade, luxo e praticidade. O kit contém uma elegante cadeira revestida com espuma para garantir conforto durante longas jornadas de trabalho. A mesa, com tampo 100% MDF, é espaçosa e resistente, ideal para organizar seus documentos e equipamentos de forma eficiente. A estante livreiro multiuso, com 5 prateleiras, é perfeito para quem precisa de espaço extra para livros, pastas e objetos de decoração. A estrutura de todos os itens é feita em ferro resistente com pintura eletroestática epóxi, garantindo durabilidade e estabilidade. Com um estilo industrial e design moderno, o Kit Bex Office é a escolha certa para escritórios, consultórios, home office, quartos ou cantinhos de estudo. Invista em um ambiente de trabalho elegante e funcional, com um toque de luxo premium e exclusividade.<br><br>Características Mesa:<br><br>- Altura: 79 cm;<br>- Largura: 50 cm;<br>- Comprimento: 120 cm;<br>- Estrutura de ferro com pintura epóxi eletrostática;<br>- Tampo em madeira 100% MDF.<br><br>Características Livreiro:<br><br>- Comprimento Total: 55 cm;<br>- Altura Total: 153 cm;<br>- Profundidade Total: 35 cm;<br>- Altura interna aproximada de cada prateleira: 35 cm;<br>- Estrutura em ferro com pintura eletroestática epóxi;<br>- Prateleira em madeira 100% MDF;<br>- O produto é entregue montado;<br>- Cada prateleira suporta até 25kg.<br><br>Características Cadeira:<br><br>- Largura Total: 43 cm;<br>- Altura Total: 70 cm;<br>- Profundidade Total: 43 cm;<br>- Altura do encosto: 20 cm;<br>- Altura do chão até o assento: 45 cm;<br>- Estrutura em ferro com pintura eletroestática epóxi;<br>- Produto estofado.<br><br>Observações:<br><br>- Limpar com flanela limpa e seca. Não molhar o móvel e não expor em lugar úmido ou próximo de fontes de calor. Não usar produtos abrasivos;<br>- As imagens ambientadas são meramente ilustrativas e podem apresentar itens que não compõe o produto;<br>- Objetos decorativos que aparecem na foto não acompanham o produto;<br>- As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente, ou sua percepção visual;<br>- Confira as dimensões antes da compra e certifique-se de que o produto passará por elevadores, portas e corredores, já que nossa entrega não inclui a subida de lances de escada, ou o lançamento de produtos;<br>- Ao receber seus produtos, verifique no ato do recebimento qualquer dano na embalagem. A transportadora pode esperar a conferência do produto;<br>- Produto para uso residencial em ambiente interno, não devendo ficar exposto diretamente ao sol, calor e umidades excessivas.<br>","{""marca"":""Ahazzo Móveis"",""quantidade_de_lugares"":""1 cadeira""}",Ahazzo Móveis,,,,,,,1 cadeira,,,,,,,Ahazzo Móveis,Amarelo,MDF,Não informado,1,Ferro,Industrial,1,Não informado,Não informado,Industrial,Não informado,Escritório,1,,,,,,,
moveisarapongas2||24820.413,Conjunto de Mesa e Cadeira,"Mesa Com 4 Cadeiras 1,60 França Cinamo/off Premi/marrom - M. Arapongas","A Mesa Sala de Jantar França com 4 Cadeiras Bali é a escolha ideal para criar um ambiente sofisticado e acolhedor. Desfrute de refeições deliciosas e momentos memoráveis ao redor desta mesa versátil e prático!<br><br>Detalhes Técnicos da Mesa<br>-Pintura UV<br>-Estrutura: MDP 15mm e 25mm<br>-Tampo: MDF 25mm<br>-Tonalidade: Cinamomo/Off Premium<br>-Medida Montada: A:80cm | L:160cm | P:80cm<br><br>Detalhes Técnicos das Cadeiras<br>-Assento e Encosto Tapeçados, Estofados e Fixos<br>-Pintura UV Texturizada e P.U<br>-Estrutura: MDF 18mm e 25mm<br>-Tonalidade: Cinamomo/Suede Marrom<br>-Assento: D16<br>-Encosto: D14<br>-Suporta até 90kg (cada)<br>-Medida de cada Cadeira: A:100cm | L:44cm | P:50cm<br><br>Conteúdo da Embalagem<br>-1 Mesa e 4 Cadeiras<br>-Manual de Montagem<br>-Acessórios para Montagem<br><br>Observações Importantes<br>-Imagens ambientadas meramente ilustrativas, objetos decorativos não compõe o produto;<br>-Produto novo, garantia somente para defeitos de fabricação: 3 meses;<br>-Não realizamos entregas em zonas rurais, via caminhos fluviais e distritos, NÃO ACEITAMOS CEP GERAL;<br>-Não trabalhamos com entrega agendada. O recebedor deve ter mais de 18 anos. O valor do frete não inclui: subida de escada, elevador ou lançamento de produto, em condomínio residencial a entrega é feita somente até a portaria. As entregas são realizadas em dias e horários comerciais;<br>-Ao receber o produto observe se a embalagem está em perfeita condição. Confira atentamente a quantidade de volumes;<br>-Produto entregue desmontado. É responsabilidade do cliente a montagem/instalação do produto, inclusive despesa para sua realização. Recomendamos a contratação de um profissional especializado;<br>-Evitar a exposição direta à luz solar e à umidade. Limpar com pano macio e seco, não utilizar produtos químicos;<br>-A cor do produto pode variar de acordo com o monitor, a iluminação do ambiente ou sua percepção visual.","{""marca"":""Móveis Arapongas"",""material_da_estrutura"":""MDF, MDP""}",Móveis Arapongas,,,,,"MDF, MDP",,,,,,,,,M Arapongas,CinamomoOff Premium,"MDF,  15mm e 25mm",Não informado,4,MDP,Não informado,4,Pintura UV,Não informado,Não informado,A80cm  L160cm  P80cm,Sala de Jantar,1 Mesa e 4 Cadeiras,Móveis Arapongas,"[Cinamomo, Off Premium]",Retangular,"[MDP, MDF]",MDF,160x80cm,4 Lugares
acostaricacolchoes||6375568a96144038047ddeae,Conjunto de Mesa e Cadeira,Conjunto: Mesa Sala Jantar Orus Tampo Madeirado 120cm Canto Reto + 4 Cadeiras Tauá Nature/Marrom - Henn,"<br><strong>Conjunto: Mesa Sala Jantar Orus Tampo Madeirado 120cm Canto Reto + 4 Cadeiras Tauá Nature/Marrom - Henn</strong><br><strong>Abaixo segue os produtos do KIT: Conjunto: Mesa Sala Jantar Orus Tampo Madeirado 120cm Canto Reto + 4 Cadeiras Tauá Nature/Marrom - Henn</strong><br><br><br> Produto: <strong>Mesa de Sala Jantar Orus + Tampo Madeirado 120x80cm Nature/Off White - Henn</strong><br><br>Dimensões(Cm): Comprimento(Profundidade): 90,00 x Largura: 120,00 x Altura: 80,00<br> <br> Fabricante: <strong>Henn</strong><br> <br> <strong>CARACTERÍSTICAS DE MÓVEIS</strong><br> <strong>Tipo de Estrutura do Móvel</strong><br> - MDF/MDP<br> <strong>Tipo de Pintura</strong><br> - UV<br> <strong>Tipo de Acabamento da Pintura</strong><br> - Semi Brilho<br> <strong>Garantia</strong><br> - 3<br> <br> <strong>BENEFÍCIOS DE MÓVEIS</strong><br> <strong>Certificação de Qualidade de Móveis</strong><br> - Qualidade Aprovada<br><br><br> Produto: <strong>Cadeira Sala de Jantar Tauá Kit 2 Un Nature/Veludo Light Marrom - Henn</strong><br><br>Dimensões(Cm): Comprimento(Profundidade): 58,50 x Largura: 47,00 x Altura: 95,50<br> <br> Fabricante: <strong>Henn</strong><br> <br> <strong>CARACTERÍSTICAS DE MÓVEIS</strong><br> <strong>Tipo de Estrutura do Móvel</strong><br> - MDF/MDP<br> <strong>Tipo de Pintura</strong><br> - UV<br> <strong>Tipo de Acabamento da Pintura</strong><br> - Semi Brilho<br> <strong>Garantia</strong><br> - 3<br> <br> <strong>BENEFÍCIOS DE MÓVEIS</strong><br> <strong>Certificação de Qualidade de Móveis</strong><br> - Qualidade Aprovada<br> <strong>Forração de Revestimento de Móveis</strong><br> - Tecido<br><br><br> <br> <br> <strong> Não nos responsabilizamos pela montagem/instalação dos produtos.</strong><br> <strong>Todas as informações divulgadas são de responsabilidade exclusiva do fabricante/fornecedor. </strong><br> <strong>Imagens Meramente Ilustrativas.</strong><br> <strong>Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.</strong>","{""cor"":""Marrom"",""marca"":""Henn""}",Henn,Marrom,,,,,,,,,,,,,Henn,NatureMarrom,Madeira,Canto Reto,4,MDFMDP,Não informado,4,Semi Brilho,Não informado,Não informado,120cm,Sala de Jantar,Não informado,Henn,"[Nature, Off White, Marrom]",Retangular,"[MDP, MDF]","[MDP, MDF]",120x80cm,4 Lugares
jmmoveisecolhoes||57321B,Conjunto de Mesa e Cadeira,Mesa De Jantar 8 Lugares Estofados Madeira Maciça Safira Cerejeira Shop JM,"<p>Dimensões da mesa:Largura 200cm; Altura 81cm; Comprimento 88cm.</p><p>Dimensões da Cadeira:Largura 41,3 cm; Comprimento 38,5 cm; Altura 105 cm.</p><p>Material:Madeira Maciça</p><p>Itens Inclusos:1 mesa de jantar e8 cadeiras</p><p>Recomendações de uso, manutenção e limpeza:Limpar com flanela ou pano macio seco, não utilizar produtos abrasivos, desengordurantes, álcool ou solvente. Não expor o produto diretamente a luz solar e à umidade</p><p>Garantia:3 meses<br><br>OBS: Foto meramente ilustrativa, objetos, utensílios e decoração não fazem parte do produto.</p><p>Manual De Montagem E Instalação.</p><p>Itens inclusos: 1 mesa e 8 cadeiras</p><p>100% madeira maciça</p><p>Cadeiras com assento estofado em corano</p><p>Design clássico e robusto</p><p>Combina com qualquer tipo de ambiente</p>","{""marca"":""Shop JM"",""quantidade_de_lugares"":""8 Lugares""}",Shop JM,,,,,,,8 Lugares,,,,,,,Shop JM,Cerejeira,Madeira Maciça,Não informado,8,Madeira Maciça,Não informado,8,Não informado,Estofados,Clássico,Não informado,Não informado,1 mesa e 8 cadeiras,Shop JM,,Retangular,Madeira,Madeira,200x88cm,8 Lugares
ahazzomoveiss||1180209p,Conjunto de Mesa e Cadeira,Kit Escritório Stan 3 Poltronas Capitonê com Cadeira e Mesa Industrial Preto Bronze material sintético Cinza - Ahz Móveis,"KIT ESCRITÓRIO STAN - Ahazzo Móveis<br><br>Ideal para escritórios, consultórios, home offices, studios, salões de beleza e outros ambientes, este conjunto combina o estilo industrial com cores lindas e design moderno. Além de agregar sofisticação e qualidade ao seu espaço de trabalho, é versátil e se adapta a diferentes ambientes. Invista em um mobiliário que reflete a sua personalidade e bom gosto.<br><br>CARACTERÍSTICAS POLTRONA:<br><br>- Largura: 59 cm;<br>- Altura: 87 cm;<br>- Profundidade: 57 cm;<br>- Produto estofado;<br>- Espuma D-28;<br>- Produzido em Madeira de Eucalipto e MDF;<br>- Pés em Madeira de Eucalipto;<br>CARACTERÍSTICAS CADEIRA:<br><br>- Largura Total: 45 cm;<br>- Altura Total: 96 cm;<br>- Profundidade Total: 53 cm;<br>- Altura do encosto: 50 cm;<br>- Altura do chão até o assento: 47 cm;<br>- Produto estofado;<br>- Pés em ferro de excelente qualidade, suporta até 150kg;CARACTERÍSTICAS MESA:<br><br>- Largura Total: 120 cm;<br>- Altura Total: 79 cm;<br>- Profundidade Total: 50 cm;<br>- Pés em ferro de excelente qualidade;<br><br>OBSERVAÇÕES:<br><br>- Limpar com flanela limpa e seca. Não molhar o móvel e não expor em lugar úmido ou próximo de fontes de calor. Não usar produtos abrasivos;<br>- As imagens ambientadas são meramente ilustrativas e podem apresentar itens que não compõe o produto;<br>- Objetos decorativos que aparecem na foto não acompanham o produto;<br>- As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente, ou sua percepção visual;<br>- Confira as dimensões antes da compra e certifique-se de que o produto passará por elevadores, portas e corredores, já que nossa entrega não inclui a subida de lances de escada, ou o lançamento de produtos;<br>- Ao receber seus produtos, verifique no ato do recebimento qualquer dano na embalagem. A transportadora pode esperar a conferência do produto;<br>- Produto para uso residencial em ambiente interno, não devendo ficar exposto diretamente ao sol, calor e umidades excessivas.<br>","{""marca"":""Ahazzo Móveis""}",Ahazzo Móveis,,,,,,,,,,,,,,Ahz Móveis,Preto Bronze,sintético,Não informado,3,Madeira de Eucalipto e MDF,Não informado,Não informado,Não informado,Capitonê,Industrial,Não informado,"Escritórios, consultórios, home offices, studios, salões de beleza",Não informado,,,,,,,
madeiramadeira-openapi||257976,Conjunto de Mesa e Cadeira,Conjunto Sala de Jantar Mesa Tampo MDF/Vidro Apogeu I e 6 Cadeiras Fiorella Móveis Lopas Imbuia/Velvet Vinho,"A Sala de Jantar Apogeu da Lopas Móveis é ideal para quem procura por qualidade em primeiro lugar! Além disso ela tem um design moderno e as cadeiras são muito confortáveis, assim toda a sua família e convidados podem permanecer por muito mais tempo juntos em momentos prazerosos à mesa. Conjunto Sala de Jantar Mesa Tampo MDF/Vidro Serigrafado em Off White Apogeu I e 6 Cadeiras Fiorella Móveis Lopas.","{""marca"":""Lopas""}",Lopas,,,,,,,,,,,,,,Lopas Móveis,ImbuiaVelvet Vinho,MDFVidro,Não informado,6,Não informado,Não informado,Não informado,Não informado,Não informado,Moderno,Não informado,Sala de Jantar,Não informado,,,,,,,
disatoys||69269Fun,Conjunto de Mesa e Cadeira,BB6000 Mesa com Cadeira Barbie Barão FUN,"<p><span>Código: 69269Fun</span></p> <p><span><strong>MESA COM CADEIRA BARBIE FASHION</strong></span></p><p><span><strong>COM PORTA-BRINQUEDOS</strong></span></p><p><span><strong>FUN</strong></span></p> <p><span><strong>Produto:</strong></span></p><p><span>A Mesa Com Cadeira Barbie Fashion ajuda no desenvolvimento e aprendizado da criança de forma divertida e organizada!</span></p><p><span>A tampa da mesa abre, revelando um compartimento para guardar objetos, e os pés desmontam, facilitando o transporte do produto.</span></p><p><span>Acompanha cartela de adesivos para personalizar sua mesa e cadeira.</span></p><p><span>Idade recomendada: a partir de 3 anos.</span></p><p><span>Produto com certificação INMETRO.</span></p> <p><span><strong>Especificações técnicas do produto:</strong></span></p><p><span>Marca: Fun</span></p><p><span>Cores: Única</span></p><p><span>Itens Inclusos:</span></p><p><span>- 01 Mesa Barbie Fashion;</span></p><p><span>- 01 Cadeira;</span></p><p><span>Dimensões:</span></p><p><span>- Produto: 50 x 50 x 50 cm</span></p><p><span>- Embalagem: 52 x 17 x 59 cm</span></p><p><span>Peso: 3,230 kg</span></p><p><span>Escala: não</span></p><p><span>Pilhas: não</span></p><p><span>Material:</span></p><p><span>- Plástico, vinil.</span></p><p><span>Categoria: Bonecas e acessórios</span></p><p><span>Garantia de fábrica: 90 dias</span></p><p><span>Certificação nacional: sim</span></p><p><span>Personagem: Barbie</span></p><p><span>Idade recomendada: a partir dos 03 anos</span></p><p><span>Características complementares: ajuda no de</span></p>",{},,,,,,,,,,,,,,,Fun,Únicas,Plástico vinil,Não informado,1,Não informado,Barbie,Não informado,Não informado,Com porta-brinquedos,Não informado,50 x 50 x 50 cm,Não informado,Não informado,,,,,,,
