Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Atributos AI-PAVE-BR,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Atributos Multimídia,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
itshoes||5100-COLOR-38,Tênis,Tênis Casual It Shoes Salto Plataforma Feminino,"<p>""Desfrute os bons momentos com estilo e muito conforto com o Tênis Casual da It Shoes. Confeccionado em material tecnológico, possui alta qualidade, traz resistência e durabilidade, enquanto o forro em tecido proporciona maciez aos seus pés. O ajuste em cadarço combinado ao solado Microexpandido salto alto costurado garante estabilidade e segurança à cada passo proporcionando um visual clássico e versátil.</p><p><br></p><p>ESPECIFICAÇÕES TÉCNICAS:</p><p>Indicado para: Dia a Dia.</p><p>Material: Tecnológico.</p><p>Material Interno: Têxtil.</p><p>Solado: Microexpandido/Salto Alto.</p><p>Fechamento: Cadarço.</p><p>Estilo da Peça: Lisa.</p><p>Ocasião: Conforto dia a dia.</p><p>Fechamento: Cadarço.</p><p>Recomendações de Uso: A limpeza do tênis pode ser feita com uma esponja úmida e com algumas gotinhas de detergente neutro.</p><p>Garantia do Fabricante: Contra defeitos de fabricação.</p>","{""genero"":""Feminino"",""marca"":""It Shoes"",""tamanho"":""38""}",,Feminino,It Shoes,38,,,,,,,,,,,,,,Não informado,Feminino,It Shoes,Não informado,Dia a Dia,Não informado,Tecnológico,Casual,Não informado,Tênis,Não informado,Não informado,Não informado,Liso,Cadarço,Não informado,Não informado,It Shoes,38,Branco,Curvin,Baixo,Feminino,1 Par,Adulto
galvaocalcadoseesportes||2755-66939,Tênis,Chuteira penalty futsal max 1000 ecoknit locker 124223,"Quando o assunto é ajuste e toque de bola perfeitos, a Chuteira Max 1000 Penalty Locker Ecoknit é o produto certo. Com 50 anos de parceria com o futsal, a Penalty orgulha-se em criar um produto ecológico para a modalidade, contando mais uma vez com o máximo de tecnologia. Com tecido Ecoknit, reciclado de garrafas PETs, a Penalty colabora com a sustentabilidade do meio ambiente, sem deixar a performance de lado. Além da pegada ecológica, o tecido conta com perfuros, proporcionando respirabilidade e conforto aos pés durante a utilização. Com solado 100% emborrachado, a Max 1000 Locker Ecoknit oferece a tecnologia Neo Cushion, com entressola em EVA, que reduz impactos e ajuda a prevenir lesões nos joelhos e demais articulações. Também presente no solado, a tecnologia Ultra Grip vai proporcionar maior aderência em todos os tipos de quadras!<br>","{""cor"":""Branco, Preto, Vermelho"",""indicacao"":""Futsal"",""marca"":""Penalty"",""tamanho"":""40""}","Branco, Preto, Vermelho",,Penalty,40,Futsal,,,,,,,,,,,,,Não informado,Unissex,Penalty,Não informado,Futsal,Adulto,Tecido,Max 1000 Locker Ecoknit,Não informado,Chuteira,Não informado,Não informado,"Ecoknit reciclado de garrafas PETs, Neo Cushion, Ultra Grip",Não informado,Cadarço,Não informado,Não informado,Chuteira,,,,,,,
color||2893-229-41,Tênis,Tênis adidas feminino galaxy 6,"Desafie os seus próprios limites com o Tênis Adidas Galaxy 6! Com novas tecnologias, o calçado garante o máximo de conforto, durabilidade e retorno durante suas atividades físicas. O cabedal é feito em mesh altamente respirável e pelo menos 50% de conteúdo reciclado, trazendo conforto para seus pés. A entressola conta com a tecnologia Cloudfoam que traz um amortecimento macio e leve. A palmilha macia Ortholite proporciona maior suporte aos pés, não importando a frequência de uso. O solado emborrachado permite maior resistência à diferentes superfícies e maior durabilidade. Venha fazer parte do nosso time!","{""cor"":""Salmão"",""genero"":""Feminino"",""indicacao"":""Caminhada, Dia a Dia, Treino"",""marca"":""Adidas"",""tamanho"":""41""}",Salmão,Feminino,Adidas,41,"Caminhada, Dia a Dia, Treino",,,,,,,,,,,,,Não informado,feminino,adidas,Não informado,atividades físicas,Não informado,mesh,Galaxy 6,Não informado,Tênis,Não informado,Não informado,respirável,Não informado,Não informado,Não informado,Não informado,Adidas,41,Salmão,Mesh,Baixo,Feminino,1 Par,Adulto
seralle||8061,Tênis,Tênis Running Masculino Olympikus Stater Preto E Vermelho,"Composição: Cabedal: Têxtil Para Maior Respirabilidade A Cada Passada E Forro Acolchoado. Entressola: Evasense Para Amortecimento Leve. Solado: Borracha E Frisos Para Melhor Aderência Ao Solo. Definição Da Tecnologia: Tecnologia Em Eva, Proporciona Alto Nível De Maciez E Maior Sensação De Conforto. Garantia Do Fabricante: Contra Defeito De Fabricação Origem: Nacional","{""genero"":""Masculino"",""indicacao"":""Academia, Running"",""marca"":""Olympikus"",""tamanho"":""43""}",,Masculino,Olympikus,43,"Academia, Running",,,,,,,,,,,,,Preto E Vermelho,Masculino,Olympikus,Não informado,Running,Adulto,Têxtil,Stater,Não informado,Tênis,Não informado,Não informado,"Respirabilidade, Amortecimento, Aderência",Não informado,Não informado,Não informado,Não informado,Olympiku,43,Preto,Têxtil,Baixo,Masculino,1 Par,Adulto
netshoes||D95-2925-006-38,Tênis,Tênis Couro West Coast Flex Wear Masculino,"A Busca pelo conforto e o estilo despretensioso do sportswear trouxe mais interesse nesta temporada. O Tênis Couro West Coast Flex Wear Masculino, é uma ótima opção para produções extremamente modernas. Com bico arredondado, palmilha macia, texturas entressolas, solado emborrachado, acabamento prespontado e fechamento por cadarço. Tão versátil quanto o seu dia a dia. Aposte!","{""genero"":""Masculino"",""marca"":""West Coast"",""tamanho"":""38""}",,Masculino,West Coast,38,,,,,,,,,,,,,,Não informado,Masculino,West Coast,Não informado,Não informado,Não informado,Couro,Flex Wear,Não informado,Tênis,Não informado,Não informado,"bico arredondado, palmilha macia, texturas, entressolas, solado emborrachado, acabamento prespontado, fechamento por cadarço",Não informado,Cadarço,Não informado,Não informado,West Coast,38,Preto,Couro,Baixo,Masculino,1 Par,Adulto
loboconcept||421-2237,Tênis,Tênis Masculino Veloce V4005 Preto/Branco,"O Tênis Masculino Veloce, foi desenvolvido em materia têxtil. Seu cabedal foi desenvolvido em cor uniforme e detalhe no jogo de cores do meio para trás. Conta com fechamento em cadarço para melhor se fixar no seu pé. Seu forro é têxtil de cor uniforme. Seu solado foi desenvolvido em borracha antiderrapante, tendo maior aderência aos diferentes tipos de solo..","{""genero"":""Masculino"",""marca"":""Veloce"",""tamanho"":""40""}",,Masculino,Veloce,40,,,,,,,,,,,,,,PretoBranco,Masculino,Veloce,Não informado,Não informado,Não informado,têxtil,V4005,Não informado,Tênis,Não informado,Não informado,antiderrapante,Não informado,cadarço,Não informado,Não informado,Veloce,40,Preto,Têxtil,Baixo,Masculino,1 Par,Adulto
aesportiva1||400038897,Tênis,Tênis adidas x9000l3 - preto 39,"Você é um gamer ou um atleta? Ambos confirmam. Por isso, a adidas combinou aspectos dos mundos real e virtual para criar este tênis X9000L3. O amortecimento responsivo no ponta do pé e o amortecimento leve no calcanhar mantêm sua passada macia e confortável. O padrão do solado foi inspirado por dados gerados por computador e proporciona tração segura nas ruas da cidade.<br><br><strong>Informações Técnicas:</strong><br><br>- Cabedal têxtil.<br>- Entressola responsiva Boost.<br><br>*Imagem do produto meramente ilustrativa.","{""cor"":""Preto"",""marca"":""Adidas"",""tamanho"":""39""}",Preto,,Adidas,39,,,,,,,,,,,,,,preto,unissex,adidas,39,Não informado,adulto,têxtil,x9000l3,Não informado,casual,Não informado,Não informado,amortecimento responsivo,Não informado,cadarço,Não informado,Não informado,Adidas,39,Preto,Têxtil,Baixo,Unissex,1 Par,Adulto
denysports||48262-35,Tênis,Tênis fila hometown feminino,"O tênis Fila Hometown traz um visual autêntico e moderno para o dia a dia. Seu cabedal (parte superior do tênis) é construído em material sintético com peças costuradas para garantir durabilidade e segurança na pisada. A sola possui tecnologia ENERGIZED RUBBER (composto de EVA com densidade média e toque emborrachado), que transforma o impacto da pisada em propulsão, garantindo o grip superior quando em contato com o solo.Detalhes do produtoCABEDAL: 100% - SINTETICO FORRO: 100% - TEXTIL PALMILHA: 90% - EVA 10% - TEXTIL SOLA: 100% - EVA","{""cor"":""Branco, Marinho"",""genero"":""Feminino"",""marca"":""Fila"",""tamanho"":""35""}","Branco, Marinho",Feminino,Fila,35,,,,,,,,,,,,,,Não informado,Feminino,Fila,Não informado,Dia a dia,Adulto,Sintético,Hometown,Não informado,Tênis,Não informado,Não informado,Energizad Rubber,Não informado,Cadarço,Não informado,Não informado,Fila,35,Branco Marinho,Sintético,Baixo,Feminino,1 Par,Adulto
hfastshoes||HF257TNS2N39,Tênis,Tênis Casual em Couro Hfast Shoes com Cadarço Detalhe em Pedra e Costura Manual,"O Tênis Casual é o modelo ideal para um passeio ou para acompanhar um visual office despojado. Aposte em jeans sequinho ou boyfriend para um look prático, ou ainda em itens de alfaiataria para criar uma composição irreverente.O tênis Casual vai dar um toque de brilho às suas produções casuais do dia a dia. Tabela de medidas:33 22.0 cm 34 22.5 cm 35 23.4 cm 36 24.4 cm 37 25.0 cm 38 25.5 cm 39 26.0 cm 40 26.5 cm 41- 27.0 cm 42 27.5 cm Este produto apresenta as seguintes caracteristicas: Material Externo: Couro - Material Interno: Têxtil - Solado: Borracha - Fechamento: Cadarço - Formato do Calçado: Redondo - Estilo: Casual - Ocasião: Dia a Dia - Marca: hfast shoes. Garantia total de 3 meses contra defeitos de fabricação. Observação: Em decorrência da configuração de cada monitor as cores das fotos podem ter uma leve variação","{""cor"":""Branco"",""marca"":""HFAST Shoes"",""tamanho"":""39""}",Branco,,HFAST Shoes,39,,,,,,,,,,,,,,Não informado,Não informado,Hfast Shoes,Não informado,Não informado,Não informado,Couro,Casual,Não informado,Tênis,Não informado,Não informado,Cadarço Detalhe em Pedra e Costura Manual,Casual,Cadarço,Não informado,Não informado,Hfast Shoes,39,Branco,Couro,Baixo,Unissex,1 Par,Adulto
combateseller||SEFA146D37,Tênis,Tênis Everlast Climber Pro Branco Feminino,"<p><strong>Tênis Everlast Climber Pro Feminino</strong><br>O Climber Pro é um novo modelo que se destaca pela sua funcionalidade e conforto nos treinos. Fabricado com material respirável e sola emborrachada para o maior conforto e seguranca durante as atividades.</p><ul><li>Ener-g: Entressola composta por super polímero de alta densidade que garante estrutura e amortecimento ao calçado.</li><li>E-Shield: Tecido tecnológico que evita o odor nos pés.</li><li>Everknit: Tecido tramado através de uma combinação de fios com áreas de maior abertura em pontos estratégicos para melhorar a respirabilidade do pé, fornecendo um calce ajustado e muito conforto.</li><li>Modelo: Climber Pro;</li><li>Marca: Everlast;</li></ul><p><strong>COMPRIMENTO DA PALMILHA</strong><br>BR 34 - 23 cm<br>BR 35 - 23,5 cm<br>BR 36 - 24 cm<br>BR 37 - 24,5 cm<br>BR 38 - 25 cm<br>BR 39 - 26 cm<br>BR 40 - 27 cm<br>BR 41 - 28 cm<br>BR 42 - 28,5 cm<br>BR 43 - 29 cm<br>BR 44 - 29,5 cm</p>","{""genero"":""Feminino"",""marca"":""Everlast"",""tamanho"":""37""}",,Feminino,Everlast,37,,,,,,,,,,,,,,Branco,Feminino,Everlast,Não informado,Treinos,Adulto,Não informado,Climber Pro,Não informado,Tênis,Não informado,Não informado,"Respirável, Sola emborrachada, Ener-g Entressola, E-Shield, Everknit",Não informado,Cadarço,Não informado,Não informado,Everlast,37,Branco,Borracha,Baixo,Feminino,1 Par,Adulto
tocadacorujasl||15926957844,Tênis,Tênis Infantil BIBI Roller Celebration Luz Led Estampado Block Masculino,"O modelo super divertido com lindas estampas, para os meninos e para as meninas, perfeitas para o verão e que combinam com todas as ocasiões. O tênis infantil de luz é fácil de calçar e tem um ótimo ajuste ao pé, porque são confeccionados em elastano, que o tornam maleáveis. com aplicação no traseiro em formato de sol. O solado, com muitas luzinhas em led, pisca ao caminhar, gerando conforto e diversão para o dia a dia dos pequenos. Somando-se ao conforto está a palmilha Fisioflex Dry, que além de ser muito fofinha, torna o caminhar numa sensação incrível, igual a andar descalço. <br> -------------------------------------------------------------------------------------------------------------------<br> Perguntas Frequentes:<br> <br> Os produtos são originais?<br> R: Sim, todos os nossos produtos são originais. Trabalhamos apenas com marcas renomadas e que possuem o mais alto nível de qualidade.<br> Qual é o prazo de postagem dos produtos?<br> R: Compras realizadas até as 15h são postadas no mesmo dia, após esse horário a postagem é realizada no próximo dia útil.<br> Os produtos possuem garantia?<br> R: Sim, todos os produtos possuem garantia. O comprador tem o prazo de 7 dias após o recebimento do produto para entrar com o pedido de troca/devolução.","{""cor"":""Preto"",""genero"":""Masculino"",""marca"":""Bibi"",""tamanho"":""25""}",Preto,Masculino,Bibi,25,,,,,,,,,,,,,,Não informado,Masculino,BIBI,Não informado,Não informado,Infantil,Elastano,Roller Celebration Luz Led Estampado Block,Não informado,Tênis,Não informado,Não informado,"Luz Led, Estampado",Não informado,Não informado,Não informado,Não informado,Bibi,25,Preto,Elastano,Baixo,Masculino,1 Par,Infantil
sarahcalcados||151483,Tênis,Tênis Casual Confortável Feminino Flatform Moleca 5658.130,"<p>POSTAMOS EM ATÉ 24 HORAS ÚTEIS</p><p>Nossos produtos são novos e originais. Todos são enviados nas caixas originais da marca e com Nota Fiscal Eletrônica.</p><p>Tênis Feminino Moleca confeccionado em material sintético. Sua palmilha possui alta absorção de impacto e umidade, com um solado emborrachado com frisos antiderrapantes para garantir maior segurança e conforto ao caminhar. </p> <p>ESPECIFICAÇÕES </p><p>MARCA - MOLECA </p><p>MATERIAL DA PALMILHA - MACIA </p><p>MATERIAL DO SAPATO - SINTÉTICO </p><p>MATERIAL DA SOLA - EMBORRACHADO / ANTIDERRAPANTE </p><p>REFERÊNCIA - 5658.130</p>","{""cor"":""Branco"",""genero"":""Feminino"",""marca"":""Moleca"",""material"":""Napa"",""tamanho"":""37""}",Branco,Feminino,Moleca,37,,,Napa,,,,,,,,,,,Não informado,Feminino,Moleca,Não informado,Não informado,Adulto,Sintético,Flatform,Não informado,Casual,Não informado,Não informado,Confortável,Não informado,Não informado,Não informado,Não informado,Moleca,37,Branco Napa,Sintético,Baixo,Feminino,1 Par,Adulto
urbanaweboficial||19123638,Tênis,Chuteira Futsal Marvel Inf e Juv Dray Vingadores,"----- TODOS NOSSOS PRODUTOS SÃO 100% ORIGINAIS E ACOMPANHADOS DE NOTA FISCAL -----<br><br>Chuteira Futsal Marvel Infantil e Juvenil Heróis - 9819<br><br>DESCRIÇÃO DO PRODUTO:<br><br>A Chuteira Marvel Futsal Spider Man Infantil veio para manter os pezinhos dos baixinhos confortáveis e estilosos.<br><br>Confeccionada em material sintético resistente, possui interior acolchoado, estampa do Homem Aranha e fechamento por tiras autocolantes. O solado é flexível e emborrachado com frisos antiderrapantes, para garantir maior segurança ao caminhar.<br><br>Confeccionada em materiais de primeira qualidade e ótimo acabamento, ideal para quem você ama ficar ainda mais estiloso!<br><br>A Chuteira que faz o maior sucesso entre os pequenos.<br><br>-Marca: Marvel<br>-Fechamento em tiras autocolantes<br>-Macio e Confortavel<br>-Departamento: Infantil e Juvenil<br>-Fabricação: Original<br>-Indicado para: Dia a Dia, Casual, Passeio, Futebol, Corrida Entre Outras Atividades.<br><br>- Tipo da sola: Borracha<br>- Material: Material Sintético<br>- Gênero: Infantil<br><br>Conteúdo de Embalagem:<br>• 1 Caixa Original *Papel biodegradável e sustentável, envolvendo e protegendo o produto. c/1 par de Chuteira Futsal Marvel Infantil ou Juvenil Heróis<br><br>Especificações Técnicas:<br>• Máximo conforto e sofisticação<br>• Material resistente e duravel<br>• Material composição: Material Sintético<br>• Peso Aprox. 110-250g<br><br>GARANTIA \\\\\Produtos 100% originais.<br><br>ENVIO ULTRARRÁPIDO! \\\\\• Pronta entrega para todo o Brasil<br><br>• Envios imediatos, logo após a confirmação de pagamento<br>• As melhores formas de pagamento, incluindo parcelamento sem juros!<br><br>Enviamos os nossos produtos todos os dias de segunda a sexta. Atendimento personalizado com dupla confirmação antes da postagem, Embalagem segura na caixa original do produto.<br><br>URBANAWEB \\\\Somos uma loja multimarcas com mais de 10 anos no mercado;<br>Referência em preço e atendimento:<br>Temos loja física e virtual.<br><br>Qualquer dúvida deixe sua pergunta que responderemos o mais rápido possível!<br>Obrigado pela oportunidade e por confiar em nossos produtos! Aguardamos a sua compra.",,,,,,,,,,,,,,,,,,,Não informado,Infantil,Marvel,Não informado,Futsal,Infantil e Juvenil,Sintético,Dray Vingadores,Não informado,Chuteira,Marvel,1 par,Macio e Confortável,Não informado,Tiras autocolantes,1,Não informado,Chuteira,,,,,,,
reservaoficial||008663178305,Tênis,Tenis Rsv Herritage Reserva,"<p>O Tênis Heritage é um modelo mais clean, mas cheio de personalidade. <br>Seu maior diferencial são as peças sinuosas costuradas e viradas com muita atenção para proporcionar um visual sem costura, porém com peças sobrepostas em relevo.<br><br> Seu cabedal é feito de nobuck, um couro super nobre e com toque aveludado. <br><br> Também possui cadarço de algodão, lingueta em couro e traseiro em material tecnológico canelado. Suas assinaturas ficam por conta da aplicação de foil dourado lateral com o nome do modelo, carimbo na lingueta e o icônico R na lateral sem costura.<br><br> </p><p>ESPECIFICAÇÕES TÉCNICAS</p><p>Indicado para: Dia a Dia. Garantia do Fabricante: Contra Defeitos de Fabricação.</p>","{""cor"":""Verde"",""marca"":""Reserva"",""tamanho"":""41""}",Verde,,Reserva,41,,,,,,,,,,,,,,Não informado,Não informado,Rsv,Não informado,Dia a Dia,Não informado,Nobuck,Heritage,Não informado,Tênis,Não informado,Não informado,"Sinuosas, costuradas, viradas, sem costura, sobrepostas, relevobr",Não informado,Cadarço,Não informado,Não informado,Reserva,41,Verde,Nobuck,Baixo,Unissex,1 Par,Adulto
gmme-commerce||15931028596,Tênis,Tênis Esportivo Asc Ghost 3 Solado 3D Ultraleve Confort Academia Corrida Dia-a-Dia,"Tênis Esportivo Unissex Lançamento Ghost 3.<br> <br> O Tênis Ghost 3 apresentando evoluções significativas. Esse tênis Unissex é um modelo indicado para aquele esportista que precisa de um calçado para diversos momentos. Durante a semana, ele precisará do calçado para fazer caminhada, academia, realizar o aquecimento na esteira ou até mesmo para usar no trabalho ou no dia a dia.<br> <br> E para um bom desempenho em ambientes tão distintos, o tênis GHOST 3 apresenta amortecimento adequado, ele serve para ser usado na caminhada ou para o dia a dia, apresenta conforto adequado para essas atividades, principalmente devido ao seu revestimento interno em material macio. E para suportar os diferentes perfis de atividades, oferece boa ventilação através de seu cabedal em mesh, deixando os pés secos e mais saudáveis.<br><br> Esse tênis de running é uma excelente aposta para quem está de olho em modelo versátil e com bom custo x benefício.<br> <br> Nome: Tênis Ghost 3<br> Indicado para: Dia a Dia<br> Categoria: Academia/Dia a Dia<br> Composição: Cabedal: em tecido para leveza e sustentação.<br> Entressola: Em EVA<br> Solado: Microexpandido<br> Pisada: Neutra","{""cor"":""Azul, Vermelho"",""genero"":""Unissex"",""indicacao"":""Academia, Esporte, Corrida"",""tamanho"":""41""}","Azul, Vermelho",Unissex,,41,"Academia, Esporte, Corrida",,,,,,,,,,,,,Não informado,Unissex,Ghost,Não informado,"Academia, Dia a Dia, Corrida, Caminhada",Não informado,"Tecido, EVA, Microexpandidor",Ghost 3,Não informado,Esportivo,Não informado,Não informado,"Ultraleve, Confortável, Solado 3D",Não informado,Não informado,Não informado,Não informado,GMM Vendas,41,"[Azul,Vermelho]",Mesh,Baixo,Unissex,1 Par,Adulto
netshoes||D18-5506-118-40,Tênis,Tênis Asics Hypergel Kan Feminino,"O Tênis Asics Hypergel Kan é o calçado perfeito para te acompanhar nos seus treinos funcionais e de corrida. Seu cabedal é produzido com material leve e macio, conta com tramas que lembram o tricô e que, ao mesmo tempo, garantem maior respirabilidade aos seus pés. A entressola em EVA traz tecnologia que proporciona maior resistência ao desgaste, conforto e maciez nas passadas. Já o solado conta com a famosa tecnologia Gel, que oferece melhor absorção de impacto. Seja academia ou na rua, invista nos melhores tênis esportivos para obter resultado. Adquira já o Tênis Asics Feminino.","{""cor"":""Preto, Azul"",""genero"":""Feminino"",""marca"":""Asics"",""modelo"":""Hypergel Kan"",""tamanho"":""40""}","Preto, Azul",Feminino,Asics,40,,,,Hypergel Kan,,,,,,,,,,Não informado,Feminino,Asics,Não informado,Treinos funcionais e de corrida,Adulto,EVA,Hypergel Kan,Não informado,Tênis,Esportivo,Não informado,"Respirável, Conforto, Maciez, Absorção de impacto",Não informado,Cadarço,Não informado,Não informado,Asics,40,"[Azul,Preto]",Têxtil,Baixo,Feminino,1 Par,Adulto
ballerinacomcalcados||1477-19465,Tênis,Tênis Molekinha Casual 2524.333 Preto,"A moda é ser criança! De Molekinha nos pés, ser fashionista se transforma em uma doce brincadeira – e com direito a uma dose generosa de diversão! De olho no estilo das meninas mais antenadas, a marca mostra novidades em sintonia com o universo infantil e é especialista em lookinhos repletos de atitude!Marca: MolekinhaReferência: 2524.333Material: Napa Sardenha NeoEstilo: CasualSolado: SintéticoGarantia: 90 dias pela fábricaOrigem: Nacional","{""cor"":""Preto"",""marca"":""Molekinha"",""material"":""Sintético"",""tamanho"":""34""}",Preto,,Molekinha,34,,,Sintético,,,,,,,,,,,Preto,Feminino,Molekinha,Não informado,Não informado,Não informado,Napa,Casual,Não informado,Tênis,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Molekinha,34,Preto,Napa,Baixo,Feminino,1 Par,Infantil
bruedscalcados||273469,Tênis,Tênis casual feminino modare ultraconforto,"Tênis Casual Feminino Modare Ultraconforto Ref 7339101 é confeccionado em material Napa Floather de excelente qualidade. Seu design é moderno e super tendência estão os Tênis. Ele possui detalhe com Tag marca Modare em dourado. Seu modelo possui elásticos lycra nas laterais que facilita o calce. Parte interna toda forrada em tecido. Sua palmilha em EVA é ultra confortável, além disso, ainda possui alta absorção de impactos e umidade. Seu solado é flexível, emborrachado e antiderrapante.Tênis Casual Feminino Modare Ultraconforto Ref 7339101Descrição e características:Marca: ModareGênero: FemininoMaterial: Napa CristalinaPalmilha: EVA UltraconfortávelSolado: EmborrachadoInterno: Forrado tecidoMedidas aproximadas:Altura do salto: 2,5cmLargura da sola: 8,5cmPeso: 560g. o par (peso varia de acordo com a numeração).* Produto Original com nota fiscal*Nossos produtos são novos e originais. Todos são enviados nas caixas originais da marca.Nós enviamos todos os nossos pedidos por meio dos Correios e em geral fazemos a postagem no primeiro dia útil disponível, a fim de agilizar a entrega. Os Correios, salvo circunstância excepcional, costumam cumprir a previsão de entrega.","{""cor"":""Rosé"",""genero"":""Feminino"",""marca"":""Modare"",""tamanho"":""38""}",Rosé,Feminino,Modare,38,,,,,,,,,,,,,,Não informado,Feminino,Modare,Não informado,Não informado,Não informado,Napa Cristalina,Casual,Não informado,Tênis,Não informado,Não informado,Ultraconforto,Não informado,Não informado,Não informado,Não informado,Modare,38,Rosa,Napa,Baixo,Feminino,1 Par,Adulto
claudiotenis2||16048265132,Tênis,Tênis Olympikus Urbex Masculino,"<br>Descrição<br><br>Aposte no conforto e qualidade do novo Tênis de Corrida Masculino da Olympikus para te acompanhar nos seus treinos diários. Com design moderno, o running indicado para caminhadas e corridas leves possui cabedal fabricado com material macio e respirável que garante mais frescor durante o uso. O calcanhar é acolchoado e oferece suporte aos pés enquanto o cadarço garante ajuste eficaz. A entressola em EVA conta com tecnologia que proporciona alto nível de maciez entre uma passada e outra; e o solado de borracha proporciona aderência e tração por onde você passar. Indicado para corredores de pisada neutra, o Tênis Olympikus Masculino acompanha os corredores mais ambiciosos na busca pelo melhor pace. Aproveite! <br><br>Nome: Tênis Olympikus Urbex Masculino<br>Gênero: Masculino<br>Indicado para: Dia a Dia<br>Material: Têxtil<br>Categoria: Caminhada<br>Composição: Cabedal: Têxtil com calcanhar acolchoado e fecho em cadarço; Entressola: EVA; Solado: Borracha<br>Tecnologia: EVAsense<br>Pisada: Neutra<br>Definição da Tecnologia: EVA macio e expandido que proporciona mais conforto, flexibilidade e leveza à pisada<br>Garantia do Fabricante: Contra defeito de fabricação<br>Origem: Nacional<br>Marca: Olympikus<br>","{""cor"":""Chumbo"",""genero"":""Masculino"",""marca"":""Olympikus"",""tamanho"":""39""}",Chumbo,Masculino,Olympikus,39,,,,,,,,,,,,,,Não informado,Masculino,Olympikus,Não informado,Dia a Dia,Não informado,Têxtil,Urbex,Não informado,Caminhada,Não informado,Não informado,Não informado,Não informado,Cadarço,Não informado,Não informado,Olympikus,39,Chumbo,Têxtil,Baixo,Masculino,1 Par,Adulto
viaexpressacalcadosltda||480041000-30,Tênis,Tenis infantil klin sem cadarço new sport - 480041000,"<p><strong><span>Sobre a linha</span> <br></strong><span>O sapato New Sport é um dos preferidos, pois ele é anatômico, muito confortável e, acima de tudo, tem um calce extremamente fácil que permite que os pequeninos comecem a calçar o próprio calçado. Com estilo lúdico e divertido. O New Sport conta com todos os requisitos que o ajudarão a desenvolver a criatividade, o autocuidado e de quebra, colaborar com uma vida mais saudável.</span></p> <p><span><br></span><span><strong><span><span><span>Leveza e conforto</span></span></span></strong><span><span><span><br></span></span></span></span><span>Materiais leves e respiráveis, acomodam os pezinhos com muito conforto.</span><span><br><br></span><span><strong>Praticidade</strong></span><span><br></span><span>Fechamentos que facilitam e auxiliam o calce.</span><span><br><br></span><span><strong><span><span><span>Segurança</span></span></span></strong><span><span><span><br></span></span></span></span><span>Solado em PVC expandido, evitando escorregões, oferecendo mais segurança para brincar.</span></p>","{""cor"":""Chumbo"",""genero"":""Masculino"",""idade"":""Infantil"",""marca"":""Klin"",""modelo"":""New Sport"",""tamanho"":""30""}",Chumbo,Masculino,Klin,30,,Infantil,,New Sport,,,,,,,,,,Não informado,Masculino,Klin,Não informado,Não informado,Infantil,Não informado,New Sport,Não informado,Tênis,Não informado,Não informado,"Confortável, Anatômico, Respirável",Casual,Sem Cadarço,Não informado,Não informado,Klin,30,Chumbo,Mesh,Baixo,Masculino,1 Par,Infantil
