title,description,Unnamed: 2,Atributos <empresa terceira>,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,AtributosAI-PAVE-BR,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Atributos Multimídia,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
Guarda-Roupa Casal com Espelho Caribe 2 PT 2 GV Off White 229 cm,"Que tal o Guarda-Roupa Caribe?Uma peça básica e completa que vai compor o seu dormitório de forma primorosa: o Guarda-Roupa Caribe tem espaço interno ideal para que você consiga distribuir todos os seus pertences mais importantes de forma organizada, seja nas gavetas, cabideiros ou nichos. Enquanto isso, por fora, ele traz um visual clean perfeito para quem busca por um móvel que vai casar com as outras mobílias do cômodo sem roubar o protagonismo. Ah, de quebra as portas são de correr para te ajudar a aproveitar muito mais a área útil do seu ambiente e o espelho não te deixa perder nenhum detalhe dos looks do dia a dia ;)","{""cor"":""Off White"",""quantidade_de_gavetas"":""2 Gavetas"",""quantidade_de_portas"":""2 Portas"",""tamanho"":""Casal""}",Off White,,2 Gavetas,2 Portas,Casal,,,,,,,,,,,,Off White,Não informado,2 GV,2 PT,229 cm,Casal,Não informado,Não informado,Espelho,Não informado,Não informado,Não informado,de correr,Não informado,Não informado,Caribe,Off White,Dalla Costa,2 Gavetas,2 Portas,Casal,,MDF,,Correr
Roupeiro Armário Guarda Roupa 4 Portas Espelho 4 Gavetas Organizador Quarto Marrom Madeira Off White,"<p>Esse roupeiro é a peça perfeita para a composição de qualquer quarto, ideal para quem preza pela estética e organização. Trazendo leveza e modernidade em sua composição, combina com diversos ambientes. É composto em MDF, possui 4 portas (2 delas com espelhos), 4 gavetas e pés em madeira maciça.</p> <p>Especificações</p> <p>Comprimento: 160 cm </p> <p>Largura: 56 cm</p> <p>Altura: 220 cm</p> <p>4 Portas em madeira maciça</p> <p>2 Portas centrais com espelhos</p> <p>4 Gavetas</p> <p>Estrutura em MDF</p> <p>Pés em madeira maciça </p> <p>Recomendação de Limpeza: Limpar com pano seco para retirar o pó. Não aplicar produtos abrasivos.</p> <p>Produtos de Enfeite e Eletrônicos Não Estão Inclusos.</p>","{""marca"":""Finestra""}",,Finestra,,,,,,,,,,,,,,,Marrom,Não informado,4,4,Não informado,Guarda-Roupa,MDF,Moderno,Espelho,Madeira,Não informado,160 cm,4 Portas em madeira maciça,Com espelho,Organização,Não informado,Off White e  Marrom,Finestra,4 Gavetas,4 Portas,,,Madeira e MDF,,Convencional
Roupeiro Casal Veneza Luxo 3 Portas De Correr 4 Gavetas Rufato,"O Roupeiro Veneza Luxo é produzido em MDP, possui 4 gavetas com corrediças metálicas, calceiro e cabideiro em alumínio, 4 prateleiras, 3 portas de correr, sendo uma com espelho. O Roupeiro não acompanha pés. <br> <br> Características:<br> 100 MDP<br> 4 gavetas com corrediças metálicas<br> 4 prateleiras<br> 3 portas de correr<br> Uma porta com espelho<br> Calceiro e cabideiro em alumínio.<br> <br> Dimensões:<br> Altura: 208 cm <br> Largura: 48 cm<br> Profundidade: 188 cm<br> Peso: 123 kg <br> <br> Garantia do fornecedor: 3 meses<br> <br> Este produto é vendido desmontado e sua montagem requer ferramentas. Limpar utilizando apenas pano umedecido com água, nunca utilizar abrasivos ou esponjas de aço.","{""cor"":""Branco"",""marca"":""Rufato"",""quantidade_de_gavetas"":""4 Gavetas"",""quantidade_de_portas"":""3 Portas"",""tamanho"":""Casal""}",Branco,Rufato,4 Gavetas,3 Portas,Casal,,,,,,,,,,,,Não informado,Rufato,4,3,Não informado,Roupeiro,MDP,Não informado,Não informado,MDP,4,Não informado,3 Portas De Correr,Correr,"4 Gavetas com Corrediças Metálicas, Calceiro e Cabideiro em Alumínio, 4 Prateleiras, 3 Portas de Correr, Uma Porta com Espelho",Não informado,Branco,Rufato,4 Gavetas,3 Portas,Casal,,MDP,Clássico,Correr
Guarda Roupas Roupeiro Casal Gelius Imperatriz 06 portas 4 gavetas com pés Naturale OFF White,"<p>Um roupeiro elegante e imponente. Com quatro gavetas de corrediças telescópicas, ampla quantidade de prateleiras e sapateira inclinada é ideal para facilitar sua rotina e otimizar espaços. Possui puxadores longo em MDF com cava que exaltam sua beleza e trazem um toque de modernidade. <br><br><br>Informações Básicas<br><br>Tipo: Guarda Roupas Casal<br>Marca: Gelius<br>Modelo: Imperatriz<br>Cor: Naturale OFF White<br><br><br>Características<br><br>Estrutura: MDP<br>Acabamento: Pintura U.V<br>Porta: Sim 06 portas de abrir com dobradiças metálicas<br>Gaveta: Sim, 04 gavetas com corrediças telescópicas<br>Prateleira: Sim, ampla quantidade de prateleiras<br>Puxador: Sim, puxador longo em MDF com cava<br>Pés: Sim, em PVC maior durabilidade<br>Diferencial: Sapateira inclinada, Interno com divisão ele/ela, Espaços para camisas e calças<br><br><br>Dimensões do produto montado <br><br>Largura: 230 cm<br>Altura: 240 cm<br>Profundidade: 48,5 cm<br>Peso: 174 Kilos<br>Garantia: 3 Meses<br>Informações Sobre Montagem: Não possuímos serviço de montagem.<br>Todos os móveis possuem garantia e manual de montagem,<br>Não nos responsabilizamos pelos custos de montagem.<br>É de extrema importância ficar atento às dimensões dos produtos, pois é de sua total responsabilidade caso o produto tenha dimensões superiores ao local de acesso da entrega dificultando ou impossibilitando que a mesma seja concluída.<br>Não nos responsabilizamos, no ato da entrega, por subir escadas, corredores e elevadores ou transporte por guincho em apartamentos.<br>Não nos responsabilizamos por transtornos com a entrega caso o produto necessite de desmontagem, nem pelos custos gerados por esta situação.<br>Imagens meramente ilustrativas a cor, pode variar de acordo com a iluminação do ambiente.<br>Itens de decoração não inclusos.<br><br><br></p>","{""marca"":""Gelius"",""quantidade_de_gavetas"":""4 Gavetas"",""tamanho"":""Casal""}",,Gelius,4 Gavetas,,Casal,,,,,,,,,,,,Naturale OFF White,Gelius,4,6,Casal,Guarda Roupas,MDP,Não informado,Não informado,Não informado,Não informado,Não informado,Sim 06 portas de abrir com dobradiças metálicas,abrir,Sapateira inclinada Interno com divisão eleela Espaços para camisas e calças,Não informado,Naturale e Off White,Gelius,4 Gavetas,6 Portas,Casal,,MDP,,Convencional
Guarda-Roupa Casal 100% MDF 06 Portas 08 Gavetas Zurick Cacau/Fendi Novo Horizonte,"O Guarda-Roupa Zurick da Novo Horizonte agrega charme e sofisticação ao seu ambiente. Ele possui 6 portas com amplo espaço e 8 gavetas para acomodar os seus pertences e proporcionar a melhor organização do espaço.<br><br>Modelo: Zurick<br>PN: 15498.366<br>Cor: Cacau/Fendi<br>Marca: Novo Horizonte<br><br>Estrutura produzida 100% em MDF<br>Acabamento com pintura UV e verniz de alta resistência<br>06 portas de bater<br><br>08 Gavetas com corrediças telescópicas<br>Abertura total das Gavetas<br>Puxadores com haste em alumínio<br><br>Dobradiças de pressão de 35mm<br>Espaço interno com diversas repartições<br> Cabideiro e calceiros em Alumínio<br><br>Dimensões (A x L x P): 236,4 x 238,8 x 56,5 cm (Produto Montado)<br>Peso: 223,5 Kg<br><br>Observações Relevantes:<br>- Todos os produtos vão embalados com total segurança.<br>- As cores dos produtos podem sofrer alterações dependendo do seu monitor.<br>- As imagens são meramente ilustrativas, não acompanham objetos de decoração e eletros.<br><br>- Confira as dimensões do produto no momento da compra e certifique-se de que passará normalmente por escadas, elevadores, portas e corredores.<br>- Não nos responsabilizamos no ato da entrega por montagens, desmontagens, instalações de produtos, nem utilização de guinchos ou equipamentos similares para acesso a pisos superiores em apartamentos.<br>- Observando as orientações acima, evita-se futuros desagrados ou imprevistos com a entrega do produto. Havendo despesas adicionais, serão de responsabilidade do cliente.<br><br>Link manual de montagem:<br>https://arquivo.megamamute.com.br/produtos/anexo/58/90013358/90013358_original.pdf<br><br>Conteúdo da Embalagem:<br>01 x Guarda-Roupa<br>01 x Kit ferragens<br>01 x Manual de montagem<br><br>Garantia: 3 meses com a fabricante<br>Fabricante: Novo Horizonte<br>","{""tamanho"":""Casal""}",,,,,Casal,,,,,,,,,,,,CacauFendi,Novo Horizonte,8,6,Casal,Guarda-Roupa,MDF,Não informado,Não informado,MDF,Não informado,2388,6 portas de bater,Não informado,Cabideiro e calceiros em Alumínio,Não informado,Cacau e Fendi,Novo Horizonte,8 Gavetas,6 Portas,Casal,,MDF,,Convencional
Quarto Infantil com Colchão D20 (12x148x68) Heloísa 4 PT 7 GV Branco,"Que tal o Quarto Infantil Heloísa?Todos os componentes que você precisa para deixar o quartinho do seu pequeno completo de verdade fazem parte do conjunto Heloísa. Para caprichar na organização dos itens pessoais e deixar a rotina mais prática, a cômoda traz 4 gavetas que acomodam as roupas, além de um tampo que pode servir de trocador ou apoiar produtos de higiene, enquanto o guarda-roupa deixa tudo em ordem. Já o berço aconchega a criança de forma plena, ainda mais porque vem acompanhado de um colchão preenchido com espuma macia. Ah, as cores sóbrias e delicadas facilitam na hora de personalizar o ambiente, sendo fácil de combinar com personagens e estampas diferentes - a leveza que esse cômodo tão importante merece fica garantida com esse kit :)",,,,,,,,,,,,,,,,,,Branco,Heloísa,7,4,Não informado,Guarda-Roupa,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Infantil,,,,,,,,,
Guarda-Roupa Astrus (L: 265cm) C/ 2 Portas de Correr C/ Apliques Ripados Nature / Off White,"Apresentamos a você o magnífico Guarda-Roupa Astrus, uma peça única de elegância e funcionalidade. Com suas 2 portas de correr dotadas de perfil alinhador, o Astrus oferece uma abertura suave e segura que é incomparável. Você pode desfrutar de fácil acesso ao seu interior e, assim, descobrir uma ampla variedade de recursos incríveis que o tornam um dos mais procurados guarda-roupas da atualidade. Com seu generoso espaço interno, este guarda-roupa é capaz de organizar suas roupas e acessórios de forma eficiente e elegante. Com gavetas espaçosas, nichos inteligentes e cabideiros bem distribuídos, você pode armazenar todos os seus itens com praticidade e facilidade, permitindo que você se concentre nas coisas que realmente importam. Além disso, o Guarda-Roupa Astrus possui um design moderno e elegante que irá complementar perfeitamente qualquer estilo de decoração. Seu acabamento refinado e suas linhas elegantes criam um ambiente aconchegante e sofisticado em seu quarto. Se você está procurando por um guarda-roupa de alta qualidade e com uma aparência impressionante, o Astrus é a escolha perfeita para você.","{""cor"":""Nature, Off White"",""quantidade_de_gavetas"":""6 Gavetas"",""quantidade_de_portas"":""2 Portas"",""tamanho"":""Casal""}","Nature, Off White",,6 Gavetas,2 Portas,Casal,,,,,,,,,,,,Off White,Astrus,Não informado,2,L 265cm,Guarda-Roupa,Não informado,Moderno,Apliques Ripados,Não informado,Não informado,265cm,de Correr,Correr,perfil alinhador,Não informado,Nature e Off White,Henn,6 Gavetas,2 Portas,Casal,,MDP,,Correr
Guarda Roupa Casal Titanium Nogueira  Zanzini,"<p><span>Guarda Roupa Casal Titanium Nogueira </span><span>– Zanzini</span><br> <br> <span>Na hora de comprar o Guarda Roupa você busca praticidade e qualidade. Pensando em corresponder suas expectativas apresentamos o da linha Titanium que foi desenvolvido pela Zanzini com amplo espaço e divisões para lhe auxiliar na hora da organização. E com materiais de alto padrão oferecendo resistência e durabilidade ao móvel. Seu design diferenciado e moderno oferece ao ambiente sofisticação e elegância. Não perca tempo e garanta já o seu!</span><br> <span><br> Características Técnicas:</span><br> <br> <span>- Produzido em MDP/MDF</span><br> <span>- Pintura na cor Nogueira</span><br> <span>- Acabamento em U.V fosco</span><br> <span>- 2 Portas de correr</span><br> <span>- Portas com laterais em MDP 25 mm e painéis em MDF 9 mm</span><br> <span>- 4 Gavetas</span><br> <span>- Puxadores em MDF</span><br> <span>- Corrediças telescópicas</span><br> <span>- Cabideiros metálicos</span><br> <span>- 8 Nichos com amplo espaço</span><br> <span>- Calceiro<br> - Maleiro</span><br> <span>- Pés de plásticos</span><br> <span>- Espaço para calçados</span><br> <span>- Lindo design</span><br> <br> <span>Dimensões:</span><br> <span>Altura: 209 cm</span><br> <span>Largura: 196 cm</span><br> <span>Profundidade: 55 cm</span><br> <br> <span>* Atenção: Não realizamos a montagem ou instalação do produto, porém acompanha manual de instruções.</span></p><p><span>* Importante: Imprescindível a conferência no ato da entrega. Em caso de anormalidade, recuse.</span></p>","{""marca"":""Zanzini Móveis"",""tamanho"":""Casal""}",,Zanzini Móveis,,,Casal,,,,,,,,,,,,Nogueira,Zanzini,4,2,Casal,Guarda-Roupa,MDP/MDF,Moderno,Não informado,MDP/MDF,8,196 cm,2 Portas de correr,Correr,"Cabideiros metálico, Corrediças telescópicas, Puxadores em MDF, Pés de plástico",Não informado,Nogueira,Zanzini Móveis,4 Gavetas,2 Portas,Casal,,MDF e MDP,Moderno ,Correr
Guarda-Roupa Casal Búzios 8 Portas Poliman,"O Guarda-Roupa Búzios da Poliman é um produto completo e amplo, possui altura e profundidade diferenciadas, 08 portas de bater, pintura UV texturizada alto relevo estilo BP, externa e interna nos mesmos padrões de cores, cabideiros e calceiros em alumínio que atendem a função ele e ela, conta ainda com quatro gavetas internas com corrediças metálicas deslizantes, maleiro e prateleiras bem distribuídas, os puxadores possuem design diferenciados que acompanham a cor do produto. Disponível nos padrões de cores que combinam com qualquer ambiente. Produto em MDP, ecologicamente correto, pois utiliza madeira de reflorestamentos, controle de poluentes e descarte rigoroso de resíduos durante o processo produtivo. Nossas embalagens são feitas para que o produto chegue a perfeito estado em sua residência, utilizamos isomanta para proteção das peças que são embaladas em caixa de papelão revestida por plástico termoencolhível. Produto com toda qualidade que só a Poliman oferece.<br> <br> <br> Características:<br> Estrutura em MDP<br> Cabideiros e calceiros em alumínio<br> Corrediças metálicas<br> <br> <br> Dimensões:<br> Altura: 218 cm<br> Largura: 240 cm<br> Profundidade: 47 cm<br> Peso: 157 kg<br> <br> <br> <br> Garantia do fornecedor de 3 meses.","{""cor"":""Branco"",""quantidade_de_portas"":""8 Portas"",""tamanho"":""Casal""}",Branco,,,8 Portas,Casal,,,,,,,,,,,,Não informado,Poliman,4,8,Casal,Guarda-Roupa,MDP,Não informado,Não informado,MDP,Não informado,240 cm,8 portas de bater,Não informado,"Pintura UV texturizada alto relevo estilo BP externa e interna, cabideiros e calceiros em alumínio, corrediças metálicas deslizantes, maleiro, prateleiras, puxadores com design diferenciados",Búzios,Branco,Poliman Móveis,4 Gavetas,8 Portas,Casal,,MDP,,Convencional
Guarda Roupas 3 Portas de Correr    e 6 Gavetas c/ Espelho Spazio Carvalho/Off White - Lopas,"<strong>Guarda Roupas 3 Portas de Correr e 6 Gavetas c/ Espelho Spazio Carvalho/Off White - Lopas</strong><br> <br> Marca: <strong>Lopas</strong><br><br>Dimensões(Cm): Comprimento(Profundidade): 62,3 x Largura: 270,5 x Altura: 240,5<br> <br> <strong>CARACTERÍSTICAS DE MÓVEIS</strong><br> <strong>Tipo de Estrutura do Móvel</strong><br> - MDF<br> <strong>Tipo de Pintura</strong><br> - UV<br> - Microtexturizada<br> <strong>Tipo de Acabamento da Pintura</strong><br> - Semi Brilho<br> <strong>Quantidade de Prateleiras</strong><br> - 10<br> <strong>Quantidade de Gavetas</strong><br> - 6<br> <strong>Diferenciais da Gaveta</strong><br> - c/ Corrediças Telescópicas<br> <strong>Quantidade de Portas</strong><br> - 3<br> <strong>Garantia</strong><br> - 3<br> <br> <strong>04 - CARACTERÍSTICAS E BENEFÍCIOS DOS MÓVEIS DE QUARTO</strong><br> <strong>Tamanho do Guarda-Roupa</strong><br> - Casal<br> <br> <br> <strong> Não nos responsabilizamos pela montagem/instalação dos produtos.</strong><br> <strong>Todas as informações divulgadas são de responsabilidade exclusiva do fabricante/fornecedor. </strong><br> <strong>Imagens Meramente Ilustrativas.</strong><br> <strong>Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.</strong>","{""cor"":""Carvalho, Off White"",""marca"":""Móveis Lopas"",""tamanho"":""Casal""}","Carvalho, Off White",Móveis Lopas,,,Casal,,,,,,,,,,,,CarvalhoOff White,Lopas,6,3,Casal,Guarda-Roupas,MDF,Não informado,Não informado,Não informado,10,623,3 Portas de Correr,Correr,c Espelho,Não informado,Carvalho e Off White,Móveis Lopas,6 Gavetas,3 Portas,Casal,,MDF,,Correr
Guarda Roupa Solteiro 2 Portas 3 Gavetas - Atenas Ripado-Cinamomo/Off White - Móveis D'Doro,"Guarda Roupa Solteiro 2 Portas 3 Gavetas - Atenas Ripado-Cinamomo/Off White - Móveis D'Doro<br> <br>Por detrás de todo quarto organizado há um móvel resistente e de qualidade. Com este magnífico Guarda Roupa Atenas o espaço ganhará contornos mais sofisticados e ficará muito mais organizado. Tenha roupas e acessórios sempre ao seu alcance. Aproveite!<br> <br>Faz parte do anúncio:<br>Guarda Roupa Solteiro 2 Portas 3 Gavetas - Atenas Ripado - Móveis D'Doro<br>Obs. Objetos de decoração não inclusos<br> <br>Particularidades do guarda-roupa:<br>Características:<br>- 100% MDF;<br>- Gavetas com corrediças telescópicas;<br>- Profundidade da gaveta: 40 cm;<br>- Abertura total da gaveta;<br>- Suporte cabide metálico;<br>- Puxadores de alumínio;<br>- Produzido com chapa de 15mm e 25mm;<br>- Gavetas com puxador;<br>- Roldanas com molas;<br> <br>Dimensões<br>Altura: 2,30 metros<br>Largura: 1,85 metros<br>Profundidade: 62 centímetros<br> <br>Informações Importantes:.<br>- O envio desse produto é feito através de transportadora.<br>- Produtos podem apresentar diferenças de tonalidades entre a foto na tela e o produto real, devido a calibração de cor de tela. <br>- Limpar com flanela ou pano macio. Não utilizar álcool. Não utilizar produtos abrasivos ou corrosivos.<br>- Nós prezamos pela qualidade da entrega em primeiro lugar, trabalhamos com transportadoras altamente selecionadas e os melhores materiais de embalagem.<br>- A montagem é de total responsabilidade do comprador. Antes de comprar, verifique o espaço disponível para a montagem.<br>- Certifique-se de que o produto caiba em elevadores e vãos de escadas, não fazemos içamentos. Quaisquer despesas deste tipo ficam a cargo do cliente.<br>- Garantia de 3 meses contra defeitos de fabricação.","{""marca"":""D'Doro"",""tamanho"":""Solteiro""}",,D'Doro,,,Solteiro,,,,,,,,,,,,CinamomoOff White,Móveis DDoro,3 Gavetas,2 Portas,Solteiro,Guarda Roupa,MDF,Ripado,Não informado,MDF,Não informado,Não informado,2 Portas,Não informado,"Gavetas com corrediças telescópicas, Profundidade da gaveta 40 cm, Abertura total da gaveta, Suporte cabide metálico, Puxadores de alumínio, Produzido com chapa de 15mm e 25mm, Gavetas com puxador, Roldanas com molas",Não informado,Cinamomo e Off White,D'Doro Móveis,3 Gavetas,2 Portas,Solteiro,,MDF,,Correr
Guarda roupa  herval ph 1717 - cor cedro - sem espelho,"<p>ROUPEIRO HERVAL PH 1717 - COR CEDRO - SEM ESPELHO</p><p><br></p><p>O roupeiro Édez PH 1717 possui amplo espaço interno e é perfeito para quem busca um ar de modernidade para o cômodo.</p><p>Estruturado com chapas em MDP 12mm de alta qualidade e fixado com cavilhas e parafusos conferindo resistência e delicadeza à peça.</p><p>Pintura UV.</p><p>Roupeiro de 4 portas.</p><p>Acabamento com puxadores de alumínio com ponteira ABS e corrediças metálicas.</p><p>Na parte interna, conta com dois cabideiros de alumínio e onze prateleiras com espaço para diversos objetos.</p><p>Proporciona excelente espaço para guardar roupas e o que mais você precisar.</p><p>Entregue desmontado, a montagem fica por conta do comprador.</p><p><br></p><p>Dimensões (LxAxP):</p><p>180 x 219 x 47 cm</p><p>Peso total: 123 kg</p><p><br></p><p>Garantia 3 meses</p>",{},,,,,,,,,,,,,,,,,Cedro,Herval,Não informado,4,180 x 219 x 47 cm,Roupeiro,MDP,Moderno,Sem Espelho,MDP,11,180 cm,4 portas,Não informado,"Cabideiros de alumínio, Corrediças metálicas, Puxadores de alumínio",Não informado,Bege,Herval,4 Gavetas,4 Portas,,,MDP ,,Convencional
Guarda Roupa Bebê Henn Pique escondi 03 portas com nicho,"<p>Guarda-roupa Bala de Menta 03 Portas</p> <p>Puxadores em ABS;Corrediças metálicas<br>Cabideiro de madeira revestido Fabricado em MDP 12mm</p> <p>Medidas do movel montado A: 1805 x L: 910 x P: 400 mm<br><br>Atenção: Por favor, confira as dimensões do produto e certifique-se de que estão adequadas aos elevadores, portas e corredores do local de entrega, pois não fazemos a montagem, desmontagem do produto e/ou portas e janelas, transporte pela escada ou içamento pelo lado de fora do prédio.<br>Montagem e possíveis trocas de peças responsailidade do comprador;<br>Fabricante Henn;<br>Imagens meramente ilustrativas podem ocorrer variações nas tonalidades das cores dos produtos,objetos de decoração não fazem parte dos produtos e apenas as peças descriminadas fazem parte dos produtos;<br>Possíveis alterações nas características dos produtos são de responsabilidade do fabricante e poderão ocorrer sem aviso prévio;<br>Garantia 3 meses contra defeito de fabricacao;</p>","{""cor"":""Branco, Rústico"",""marca"":""Henn""}","Branco, Rústico",Henn,,,,,,,,,,,,,,,Bala de Menta,Henn,Não informado,3,A 1805 x L 910 x P 400 mm,Guarda-roupa,MDP,Não informado,Com nicho,Madeira,Não informado,910,03 Portas,Não informado,"Cabideiro de madeira revestido, Corrediças metálicas",Bebê,Branco Rústico,Henn,2 Gavetas,3 Portas,Solteiro,,MDF e MDP,,Convencional
Guarda-Roupa Casal 3 Portas 6 Gavetas - Bergamo-Avelã - Bianchi Móveis,"Guarda-Roupa Casal 3 Portas 6 Gavetas - Bergamo-Avelã - Bianchi Móveis<br> <br>Este Guarda-roupa você vai amar! Possui divisões funcionais que possibilita uma melhor organização, ideal para dar o ar delicado e sofisticado para o ambiente que você merece! Fabricado em 100% MDF, sendo a estrutura em MDF de 15mm, laterais do roupeiro com encabeçamento de MDF de 25mm, 6 gavetas com corrediças telescópicas, amplo espaço interno para que você possa organizar seus pertences, roupas de cama, vestuários e calçados, possui 8 prateleiras internas, 3 cabideiros em alumínio, espaço para roupas longas, puxadores em alumínio na cor bronze, trilho inferior em alumínio, trilho superior em ABS. Vamos deixar seu quarto muito mais charmoso!, aproveite!<br> <br>Faz parte deste anúncio:<br>1 Guarda-Roupa Casal 3 Portas 6 Gavetas - Bergamo - Bianchi Móveis<br>Obs.: Não acompanha objetos de decoração<br> <br>Particularidade do Guarda roupa casal:<br>Características do Guarda-roupa casal:<br>- Fabricado em 100% MDF<br>- Estrutura em MDF de 15mm;<br>- Laterais do roupeiro com encabeçamento de MDF de 25mm;<br>- 3 portas de correr;<br>- 6 gavetas com corrediças telescópicas;<br>- Amplo espaço interno;<br>- 8 prateleiras internas;<br>- 3 cabideiros em alumínio;<br>- Espaço para roupas longas;<br>- Puxadores em alumínio na cor bronze;<br>- Acabamento semi brilho;<br>- Triho inferior em alumínio, trilho superior em ABS;<br> <br>Dimensões:<br>Altura: 2,30 Metros<br>Largura: 2,70 Metros<br>Profundidade: 60 Centímetros<br> <br>Informações Importantes:. <br>- Produtos podem apresentar diferenças de tonalidades entre a foto na tela e o produto real, devido a calibração de cor de tela. <br>- Limpar com flanela ou pano macio. Não utilizar álcool. Não utilizar produtos abrasivos ou corrosivos.<br>- Nós prezamos pela qualidade da entrega em primeiro lugar, trabalhamos com transportadoras altamente selecionadas e os melhores materiais de embalagem.<br>- A montagem é de total reponsabilidade do comprador. Antes de comprar, verifique o espaço disponível para a montagem.<br>- Certifique-se de que o produto caiba em elevadores e vãos de escadas, não fazemos içamentos. Quaisquer despesas deste tipo ficam a cargo do cliente<br>- Garantia de 3 meses contra defeitos de fabricação.<br>- Ao receber o produto verificar as condições do mesmo no ato da entrega. Caso haja algum dano relatar no comprovante de entrega a ser assinado e entrar em contato com a loja o mais rápido possível.","{""marca"":""Bianchi Móveis"",""tamanho"":""Casal""}",,Bianchi Móveis,,,Casal,,,,,,,,,,,,Avelã,Bianchi Móveis,6,3,Casal,Guarda-Roupa,MDF,Não informado,Não informado,MDF,8,270 Metros,3,Correr,"Corrediças telescópicas, Cabideiros em alumínio, Espaço para roupas longas, Puxadores em alumínio na cor bronze, Acabamento semi brilho, Trilho inferior em alumínio, Trilho superior em ABS",Não informado,Avelã,Bianchi Móveis,6 Gavetas,3 Portas,Casal,,MDF,,Correr
Guarda-roupa Casal 8 Portas 6 Gavetas,"Se você quer ter mais espaço e deixar o seu quarto organizado, o guarda-roupa de casal, modelo 132311 Havana Master da Santos Andirá é o que você procura. Especialmente desenvolvido para oferecer total conforto e comodidade para você e sua família, ele possui um design moderno, que deixará o seu quarto com um visual totalmente sofisticado. Ele tem 8 portas convencionais e 6 gavetas, para trazer praticidade ao seu dia a dia. Conta também com 10 prateleiras internas para que você possa organizar camisas, vestidos e calças de maneira fácil e rápida, além de trazer mais espaço para você guardar suas roupas de cama, banho, sapatos e o que mais precisar.","{""cor"":""Demolição"",""marca"":""Santos Andirá"",""quantidade_de_gavetas"":""6 Gavetas"",""quantidade_de_portas"":""8 Portas"",""tamanho"":""Casal""}",Demolição,Santos Andirá,6 Gavetas,8 Portas,Casal,,,,,,,,,,,,Não informado,Santos Andirá,6 Gavetas,8 Portas,Casal,Guarda-roupa,Não informado,Moderno,Não informado,Não informado,10 prateleiras,Não informado,convencionais,Não informado,Não informado,Não informado,Demolição,Santos Andirá,6 Gavetas,8 Portas,Casal,,MDP,,Convencional
