Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,AI-PAVE-BR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Atributos Multimídia,Unnamed: 14,Unnamed: 15,Unnamed: 16
lojascertel||301391451982,Lavadora de Roupas,Máquina de Lavar Roupas Automática Brastemp BWk12 12KG Branca,"A Máquina de Lavar Roupas Automática Brastemp BWk12 12KG Branca vai tornar o seu dia a dia muito mais prático, o novo modelo da Brastemp conta com um novo design, além de muitas funcionalidades para tornar o processo de lavar roupas pratico como nunca em sua casa! <br><br>O novo modelo da Brastemp BWk12 12KG sonta com Design moderno e exclusivo e a alta Performance do Ciclo Tira-Manchas Advanced para retirar mais de 40 manchas*, incluindo gordura e canetinha. E para o máximo Cuidado com suas Roupas, a lavadora possui o Ciclo Antibolinhas.<br><br>Tira Manchas Advanced - Ciclo Tira Manchas Advanced remove mais de 40 tipos de manchas*, desde as mais frequentes até as mais difíceis, como gordura e canetinha, sem danificar os tecidos.<br><br>Ciclo Edredom - Cama, Banho, Jeans, Casaco... até Edredom pode ser lavado sem preocupação e sem esforço!**<br><br>Ciclo Antibolinhas - Ciclo com lavagem especial que previne a formação de bolinhas na roupa durante o processo de lavagem, mantendo-as com aparência de novas por mais tempo.***<br><br>Enxágue Antialérgico - Etapas adicionais de enxágue promovem a remoção de resíduos de amaciante e sabão de forma mais eficiente, minimizando riscos de irritação na pele.","{""capacidade_de_lavagem"":""12 kg"",""cor"":""Branco"",""marca"":""Brastemp"",""voltagem"":""127 V""}",Brastemp,127 V,12 kg,Branco,Brastemp,Não informado,12KG,Branca,Brastemp ,110V,12kg,Branco
engage-info||6420,Lavadora de Roupas,Lavadora de Roupas 13kg Midea com Sistema Ciclone MA500W13/WG,"A Lavadora de Roupas 13kg Midea porporciona cuidado máximo com uma lavagem sem danificar suas roupas. <br>Com Sistema Ciclone, projetado para gerar ondas de água, com 3 movimentos distintos, promovendo um limpeza profunda em 360°. Possui Tambor Water Cube que remove manchas e deixa qualquer tipo de tecido limpo e a tecnologia AutoClean, com ciclo de limpeza automático que elimina resíduos entre os tambores, deixando sua lavagem ainda mais eficiente.<br>Conta também com Função Avança Etapa, Função Reúso de água e Função Turbo, com ciclos até 20% mais rápidos.<br><br>Características<br><br>- Entre as mais econômicas da categoria quando comparada com seus concorrentes da mesma capacidade, segundo teste de consumo/eficiência energética<br><br>- Sistema Ciclone: lavagem sem agitador que cria um fluxo de água 360, que proporciona uma lavagem sem danificar roupas<br><br>- Tambor Water Cube: maior espaço interno e com relevo que aumenta a performance de lavagem, remove manchas e deixa qualquer tipo de tecido limpo.<br><br>- Função Avança Etapa: selecione e pule etapas da lavagem quando achar necessário.<br><br>- Capacidade: lavagem de itens grandes como edredom sem a preocupação de espaço, por não possuir agitador. <br>- Auto Clean: ciclo de limpeza automático, que promove um fluxo de água em alta velocidade que elimina resíduos da parte entre os tambores durante a lavagem.<br><br>- Função Turbo: ciclos até 20%* mais rápidos . <br>para os programas: brancas, coloridas, algodão, tira mancha, delicado/ lã, cama e banho e pesado/jeans, variando a velocidade de acordo com o programa, de 13-22% mais rápidos. <br><br>- Função reuso de água: reaproveite a água para outros fins. 70L na capacidade alta<br><br>- Programa de Limpeza do Tambor: fluxo de água em alta velocidade que remove fiapos e resíduos dos tambores.<br><br>- SoftLid: sistema que promove o fechamento suave da tampa, evitando acidentes e ruídos.<br><br>- Super completa: 12 programas para facilitar seu dia a dia.<br><br>- Cesto Inox: design moderno e robustez.<br><br>- Silenciosa: apenas 72dB, mesmo ruído comparado a uma Lava e Seca<br><br>- Filtro para fiapos.<br><br>- Trava no painel para crianças: previne que crianças operem a máquina acidentalmente.<br><br>Especificações Técnicas<br><br>Fabricante: Midea Carrier<br>Modelo: MA500W13/WG-01 / MA500W13/WG-02<br>Capacidade total: 13 Kg<br>Tipo: Top Load Automática<br>Inverter: Não<br>Cor da cabine: Branca<br>Material: Plástico, aço e vidro<br>Cor da porta: Branca com vidro transparente<br>Programas (quantidade): 12<br>Programas: Brancas, coloridas, rápido, algodão, sintético, tira mancha, super ECO, delicado/ lã, cama e banho, edredom, pesado/jeans e limpeza do tambor<br>Ciclos disponíveis: Molho, lavar, enxaguar, centrifugar<br>Funções extras: Enxágue extra, centrifugação extra e Reuso água<br>Nível de água: Baixo, médio, alto e automático<br>Painel : Mecânico (botão)<br>Display: LED<br>Cor do display: Branco<br>Pés ajustáveis: Sim<br>Painel com aviso de erro: Não<br>Temperatura da água: Gelada<br>Velocidade de centrifugação (rpm): Não ajustável<br>Timer: Não<br>Filtro: Sim<br>Dispenser: Sabão e amaciante<br>Acabamento do cesto: Aço inox<br>Função travar painel: Sim<br>Função avançar etapas: Sim<br>Função turbo: Sim<br>Função reúso água: Sim (70L na capacidade máxima)<br>Consumo de Energia (kW.h/ciclo): 0,31 / 0,36<br>Consumo de Água (L/ciclo): 126,5 / 133<br>Selo Procel : Sim<br>Classificação energética : A<br>Potência (W): 600<br>Frequência (Hz): 60<br>Potência Sonora Lavagem (Nível de Ruído) (dB(A)): 62 dB(A)<br>Potência Sonora Centrifugação (Nível de Ruído) (dB(A)): 72 dB(A)<br>Mínima pressão de abastecimento de água (kPa): 30<br>Máxima pressão de abastecimento de água (kPa): 800<br>Tipo de Tomada: 10A<br>Voltagem<br>-127v<br>-220v<br><br>Dimensões<br><br>Altura (cm): 100<br>Altura com a porta aberta (cm): 140<br>Largura (cm): 60<br>Profundidade (cm): 63<br>Peso liquido (kg): 45<br><br>Produto Embalado - Caixa Individual<br>Altura (cm): 106,5<br>Largura (cm): 66<br>Profundidade (cm): 68,5<br>Peso Bruto (kg): 53<br><br>Garantia de 12 Meses","{""capacidade_de_lavagem"":""13kg"",""cor"":""Branco"",""marca"":""Midea"",""voltagem"":""Bivolt""}",Midea,Bivolt,13kg,Branco,Midea,"127v
-220v",13kg,Branca,Midea,Bivolt,13kg,Branco
engage-info||6410,Lavadora de Roupas,Lavadora de Roupas 13kg Midea com Sistema Ciclone MA500W13/WG,"A Lavadora de Roupas 13kg Midea porporciona cuidado máximo com uma lavagem sem danificar suas roupas. <br>Com Sistema Ciclone, projetado para gerar ondas de água, com 3 movimentos distintos, promovendo um limpeza profunda em 360°. Possui Tambor Water Cube que remove manchas e deixa qualquer tipo de tecido limpo e a tecnologia AutoClean, com ciclo de limpeza automático que elimina resíduos entre os tambores, deixando sua lavagem ainda mais eficiente.<br>Conta também com Função Avança Etapa, Função Reúso de água e Função Turbo, com ciclos até 20% mais rápidos.<br><br>Características<br><br>- Entre as mais econômicas da categoria quando comparada com seus concorrentes da mesma capacidade, segundo teste de consumo/eficiência energética<br><br>- Sistema Ciclone: lavagem sem agitador que cria um fluxo de água 360, que proporciona uma lavagem sem danificar roupas<br><br>- Tambor Water Cube: maior espaço interno e com relevo que aumenta a performance de lavagem, remove manchas e deixa qualquer tipo de tecido limpo.<br><br>- Função Avança Etapa: selecione e pule etapas da lavagem quando achar necessário.<br><br>- Capacidade: lavagem de itens grandes como edredom sem a preocupação de espaço, por não possuir agitador. <br>- Auto Clean: ciclo de limpeza automático, que promove um fluxo de água em alta velocidade que elimina resíduos da parte entre os tambores durante a lavagem.<br><br>- Função Turbo: ciclos até 20%* mais rápidos . <br>para os programas: brancas, coloridas, algodão, tira mancha, delicado/ lã, cama e banho e pesado/jeans, variando a velocidade de acordo com o programa, de 13-22% mais rápidos. <br><br>- Função reuso de água: reaproveite a água para outros fins. 70L na capacidade alta<br><br>- Programa de Limpeza do Tambor: fluxo de água em alta velocidade que remove fiapos e resíduos dos tambores.<br><br>- SoftLid: sistema que promove o fechamento suave da tampa, evitando acidentes e ruídos.<br><br>- Super completa: 12 programas para facilitar seu dia a dia.<br><br>- Cesto Inox: design moderno e robustez.<br><br>- Silenciosa: apenas 72dB, mesmo ruído comparado a uma Lava e Seca<br><br>- Filtro para fiapos.<br><br>- Trava no painel para crianças: previne que crianças operem a máquina acidentalmente.<br><br>Especificações Técnicas<br><br>Fabricante: Midea Carrier<br>Modelo: MA500W13/WG-01 / MA500W13/WG-02<br>Capacidade total: 13 Kg<br>Tipo: Top Load Automática<br>Inverter: Não<br>Cor da cabine: Branca<br>Material: Plástico, aço e vidro<br>Cor da porta: Branca com vidro transparente<br>Programas (quantidade): 12<br>Programas: Brancas, coloridas, rápido, algodão, sintético, tira mancha, super ECO, delicado/ lã, cama e banho, edredom, pesado/jeans e limpeza do tambor<br>Ciclos disponíveis: Molho, lavar, enxaguar, centrifugar<br>Funções extras: Enxágue extra, centrifugação extra e Reuso água<br>Nível de água: Baixo, médio, alto e automático<br>Painel : Mecânico (botão)<br>Display: LED<br>Cor do display: Branco<br>Pés ajustáveis: Sim<br>Painel com aviso de erro: Não<br>Temperatura da água: Gelada<br>Velocidade de centrifugação (rpm): Não ajustável<br>Timer: Não<br>Filtro: Sim<br>Dispenser: Sabão e amaciante<br>Acabamento do cesto: Aço inox<br>Função travar painel: Sim<br>Função avançar etapas: Sim<br>Função turbo: Sim<br>Função reúso água: Sim (70L na capacidade máxima)<br>Consumo de Energia (kW.h/ciclo): 0,31 / 0,36<br>Consumo de Água (L/ciclo): 126,5 / 133<br>Selo Procel : Sim<br>Classificação energética : A<br>Potência (W): 600<br>Frequência (Hz): 60<br>Potência Sonora Lavagem (Nível de Ruído) (dB(A)): 62 dB(A)<br>Potência Sonora Centrifugação (Nível de Ruído) (dB(A)): 72 dB(A)<br>Mínima pressão de abastecimento de água (kPa): 30<br>Máxima pressão de abastecimento de água (kPa): 800<br>Tipo de Tomada: 10A<br>Voltagem<br>-127v<br>-220v<br><br>Dimensões<br><br>Altura (cm): 100<br>Altura com a porta aberta (cm): 140<br>Largura (cm): 60<br>Profundidade (cm): 63<br>Peso liquido (kg): 45<br><br>Produto Embalado - Caixa Individual<br>Altura (cm): 106,5<br>Largura (cm): 66<br>Profundidade (cm): 68,5<br>Peso Bruto (kg): 53<br><br>Garantia de 12 Meses","{""capacidade_de_lavagem"":""13kg"",""cor"":""Branco"",""marca"":""Midea"",""voltagem"":""127 V""}",Midea,127 V,13kg,Branco,Midea,"127v
-220v",13kg,Branca,Midea,110V,13kg,Branco
homepoint||SD7536,Lavadora de Roupas,Lavadora Automática Mueller Energy 6kg Branca,"PRINCIPAIS CARACTERÍSTICAS:<br>A Lavadora Energy 6 Kg é totalmente automática: lava, enxágua e centrifuga até 6 kg de roupa seca. Possui 11 programas que indicam o tempo de lavagem e 4 níveis de água; com ciclo Reaproveitamento de água, para uso da água da lavagem na limpeza de calçadas, tapetes ou para outros serviços domésticos; e o programa Express Wash, que deixa suas roupas limpas em 30 minutos. <br><br>ESPECIFICAÇÕES DO PRODUTO: <br>• Tipo: Automática<br>• Abertura: Superior<br>• Potência: 680 W<br>• Capacidade de Lavagem: 6 Kg<br>• Consumo de energia: 0,19 kW/h<br>• Capacidade de água na cuba - nível máximo: 60 L<br>• Peso aprox.: 21,1 Kg<br>• Dimensões [LxAxP]: 56,3 x 100,6 x 61,9 cm <br><br>• Garantia de Fábrica: 12 Meses<br><br>• Voltagem: 220V<br><br>IMAGENS MERAMENTE ILUSTRATIVAS.","{""capacidade_de_lavagem"":""6 kg"",""cor"":""Branco"",""marca"":""Mueller"",""voltagem"":""220 V""}",Mueller,220 V,6 kg,Branco,Mueller,220V,6 Kg,Branca,Mueller,220V,6kg ,Branco
friopecas||156121,Lavadora de Roupas,Máquina de Lavar Brastemp 16Kg com Ciclo Tira Manchas Branco BWK16ABANA - 127 Volts,"<br> <br> Máquina de Lavar Brastemp 16Kg com Ciclo Tira Manchas Branco BWK16ABANA - 127 Volts <br> <br> <p> A Máquina de Lavar Brastemp 16Kg com Ciclo Tira Manchas Branco BWK16ABANA - 127 Volts além de um design moderno para sua lavandeira, conta com a alta performance do Ciclo Tira Manchas Advanced, permitindo retirar mais de 40 manchas, como gorduras e até canetinhas. </p> <br> <br> <p>E ainda tem o Ciclo antibolinhas que evita o desgaste do tecido, deixando as roupas com aparência de novas por mais tempo. </p> <br> <br> <p>Munida de excelente tecnologia a Máquina de Lavar Roupas Brastemp ainda possui os ciclos antialérgico, roupas delicadas, cores duradouras e lava até edredom tamanho king size. </p> <br> <br> <p>São mais de 10 programas que permitem lavar suas roupas e de toda a família com todo cuidado especial. </p> <br> <br> <p>A Lavadora perfeita para você cuidar das roupas da sua família com total praticidade e comodidade. Aproveite! </p> <br> <br> <p> Imagens Meramente Ilustrativas. </p>","{""capacidade_de_lavagem"":""16 kg"",""cor"":""Branco"",""voltagem"":""127 V""}",,127 V,16 kg,Branco,Brastemp,127 Volts,16Kg,Branco,Brastemp ,110V,16kg,Branco
electrolux||310118800,Lavadora de Roupas,Máquina de Lavar Electrolux 17kg Branca Premium Care com Cesto Inox e Jet&clean (LEC17),"Ganhe tempo para se dedicar ao que mais importa nos seus dias enquanto a Máquina de Lavar 17kg Electrolux Premium cuida das suas roupas e das roupas da sua família. A Máquina de Lavar Premium Care LEC17 traz praticidade e otimização do seu tempo. Controle a duração do ciclo de lavagem e adapte-o quando necessário através do novo display com Time Control que mostra quanto tempo o programa de lavagem vai durar. Assim, você pode aproveitar o seu dia com diversas atividades. A exclusiva Tecnologia Jet&amp;Clean dilui até 100%1 do sabão e do amaciante, deixando o dispenser limpo para o próximo ciclo e suas roupas livre de machas de sabão e sem a necessidade de relavagem. Essa máquina de lavar roupas conta com o exclusivo Ultra Filter Plus Pega Fiapos, que retém até 10x mais2 fiapos que podem permanecer após a lavagem. O sistema de lavagem Ciclos rápidos otimiza automaticamente o tempo de duração de cada programa, evitando o desgaste dos tecidos e mantendo a qualidade e performance Electrolux. Aliada ao design sofisticado, a Lavadora de Roupas Premium Care LEC17 é espaçosa por dentro, tendo capacidade suficiente para lavar as roupas de toda sua família, e até mesmo edredom king size. Tenha mais agilidade em seu dia a dia com os eletrodomésticos Electrolux. <p> 1 Teste comparativo interno realizado com a LT10B (sem Jet&amp;Clean), verificando a distribuição dos insumos líquidos na carga de roupa mais próxima ao fundo do cesto, após o ciclo de lavagem, segundo testes internos da Electrolux. Área atingida pelos insumos líquidos de 99,99% e desvio padrão 0,01.2 O maior volume interno do filtro pode armazenar até 10 vezes mais fiapos. Este produto possui filtro com volume interno 10 vezes maior quando comparado ao volume interno do filtro do produto LT12F, segundo procedimento interno em laboratório da Electrolux.</p> **Aumente a garantia total da sua lavadora de 12 meses para 24 meses, sem custo adicional. Para ativar o benefício, registre seu produto no aplicativo Electrolux Cuida em até 30 dias após a emissão da Nota Fiscal. A garantia do 1o ano do produto independe da realização de qualquer registro. Disponível exclusivamente para as Lavadoras Electrolux modelos LEC14, LEC17, LEI18, LEJ14, LEV17, LEH17. Saiba mais sobre como registra-lo via o QRCode que acompanha o produto”.","{""capacidade_de_lavagem"":""17 kg"",""cor"":""Branco"",""marca"":""Electrolux"",""voltagem"":""220 V""}",Electrolux,220 V,17 kg,Branco,Electrolux,Não informado,17kg,Branca,Electrolux,220V,17kg,Branco
uaicomerciodigital||REEM028,Lavadora de Roupas,Lavadora de Roupas Colormaq Lca12 Automática 12 Kg Voltagem 110v,"Com capacidade para 12kg, ela lava a quantidade que você precisa, economizando água, energia, tempo e os seus produtos de limpeza. Com seis programas de lavagem, sistema antimanchas, filtro duplo de fiapos e centrifugação extra, a lavadora de roupas Colormaq conta com funções que foram planejadas para que você tenha menos trabalho e mais tempo livre para aproveitar com coisas que realmente importam.<br>Roupas mais limpas. Ela possui seis programas de lavagem e quatro níveis de água que se adaptam às suas roupas e ao que você precisa. Conta também com a tecla turbo que aumenta a potência do agitador durante a lavagem, tirando a sujeira com mais facilidade sem danificar as roupas.<br>Nunca foi tão simples deixar todo o cuidado com as suas roupas para uma lavadora. Com o sistema antimanchas você não precisa mais se preocupar. Os produtos chegam às roupas totalmente dissolvidos. Além disso, com filtro duplo no agitador, aqueles fiapos desagradáveis somem completamente.<br>Ainda, conta com o sistema de reutilização da água. Com ele, você programa e decide o melhor momento de escoar a água. E após o processo, você ainda consegue programar a higienização do produto, facilitando a sua vida e aumentando a durabilidade do produto.<br><br>Caracteristicas:<br>Marca: Colormaq<br>Modelo: lca 12<br>Tipo da lavadora: Automática<br>Capacidade de roupa: 12kg<br>Eficiência Energética: a<br>Eficiência de centrifugação: a<br>Eficiência de lavagem: 0,9<br>Tipo de abertura: Superior<br>Dispenser: Indica as quantidades ideais de sabão, alvejante e amaciante<br>Velocidade de centrifugação: 730rpm<br>Recursos: Centrifugar, Enxaguar, Turbo Lavagem, Reutilizar Água, Duplo Enxágue<br>Frequência: 60Hz<br>Consumo aproximado de água: 154,4L/ciclo<br>Consumo aproximado de energia: 0,31kWh/ciclo<br>Desligamento automático: Sim<br>Níveis de Água: 4 (extra baixo, baixo, médio e alto)<br><br>Conteúdo da embalagem: 01 Lavadora de Roupas Automática e Manual do Produto<br><br>Dimensões:<br>Altura: 110 cm<br>Largura: 59 cm<br>Profundidade: 66 cm<br>Peso: 36,1 kg<br><br>Garantia do Fornecedor: 12 meses","{""capacidade_de_lavagem"":""12 kg"",""marca"":""Colormaq"",""voltagem"":""127 V""}",Colormaq,127 V,12 kg,,Colormaq,110v,12kg,Não informado,Colormaq,110V,12kg,Branco
ebomdecomprar||2479,Lavadora de Roupas,Lavadora de Roupas Panasonic 14kg Automática NAF140B5W,"A Lavadoura de Roupas NA-F140B5W da Panasonic é a melhor lavagem e o menor consumo de água da categoria.O revolucionário sistema de lavagem da Panasonic, lava com o movimento das águas e dispensa o agitador, são movimentos diferentes que fazem a água e o sabão penetrarem profundamente nos tecidos, possui um aviso sonoro para o momento da drenagem da água, é possível posicionar um recipiente na saída da mangueira para armazenar a água que seria jogada fora e reutilizá-la de outras formas, como lavar o quintal, o carro ou o que quiser, possui a espuma ativa que é formada no início do ciclo de lavagem, proporcionando uma limpeza profunda e ação efetiva contra as manchas e sujeiras, desde o início. <br>Sensor de carga: calcula e consome somente a quantidade necessária de água. A economia é de até 40 L de água por lavagem.<br>Reuso de água: emite um som avisando o momento da drenagem da água. Assim, é possível posicionar um recipiente na saída da mangueira para armazenar a água que seria jogada fora e reutilizá-la de outras formas, como lavar o quintal, o carro ou o que quiser.<br>Espuma Ativa: uma espuma é formada logo no início do ciclo de lavagem, proporcionando uma limpeza profunda e ação efetiva contra as manchas e sujeiras, desde o início.<br><br><br>Características:<br>Capacidade: 14 kg<br>Tipo de água: Fria<br>Programas de lavagem: 9<br>Sistema de lavagem: DWS<br>Eficiência energética: A<br>Eficiência de lavagem água fria: 1,00<br>Consumo de água: 129 L<br>Consumo de água especifico: 9,2 L/Ciclo/Kg<br>Consumo de energia: A 0,41kWh<br>Eficiência de centrifugação: A<br>RPM na centrifugação: 590<br>Painel: Dial<br>LED painel: Branco<br>Avança etapas<br>Tecla Pausar<br>Espuma ativa<br>Reuso de água<br>Cesto Inox<br>Filtro de fiapos<br>Sensor de carga<br>Níveis de água: 7<br>Turbo Secagem<br>Dispenser sabão e amaciante<br>Super delicado: Sim<br>Alças laterais <br>Pé regulável<br><br><br>Dimensões:<br>Altura: 106 cm<br>Largura: 64 cm<br>Profundidade: 69 cm<br>Peso: 42 kg<br><br><br>Garantia do fornecedor: 12 meses.","{""capacidade_de_lavagem"":""14 kg"",""cor"":""Branco"",""marca"":""Panasonic"",""voltagem"":""127 V""}",Panasonic,127 V,14 kg,Branco,Panasonic,Não informado,14kg,Não informado,Panasonic,110V,14kg ,Branco
colormaq-lojaoficialdaindustria||120004431,Lavadora de Roupas,"Maquina de Lavar Roupas Automatica 11,5KG Colormaq LCA11,5 Turbo Lavagem","Com capacidade para 11,5kg, ela é ideal para lavar as roupas de toda a família. Lava a quantidade que você precisa, economizando água, energia, tempo e os seus produtos de limpeza. Tem ciclo completo, lavando de roupas delicadas à edredons, com o cuidado que sua família merece. Conta com nove programas de lavagem, sistema antimanchas, filtro duplo de fiapos, centrifugação extra e duplo enxágue. A lavadora de roupas Colormaq auxilia na rotina da sua família, assim você tem mais tempo livre para aproveitar com coisas que realmente importam. Programas de lavagem: Fácil de usar, possui 9 programas de lavagem, que são ideais para todos os tipos de tecidos. Tecla Turbo Lavagem: Ideal para lavar roupas muito sujas, pois intensifica a agitação durante a lavagem, sem danificar o tecido. Quatro níveis de água: 4 níveis de água que lavam a quantidade de roupa necessária, utilizando o volume de água correto, sem desperdício. Duplo enxágue: Minimiza possíveis irritações em peles sensíveis. Centrifugação extra: Quando esta opção for selecionada, haverá um tempo maior de centrifugação, deixando as roupas bem torcidas. Programa Limpeza do Cesto: É um programa que realiza a auto higienização do produto e, dessa maneira, previne o acúmulo de resíduos de produtos, que podem ocasionar odores e manchas nas roupas. Multidispenser: Indica as quantidades ideais de sabão, alvejante e amaciante, evitando manchas nas roupas e desperdícios de produtos. Sistema antimanchas: Antes de ter contato com a roupa, o sabão em pó é diluído, entrando pelas laterais do cesto. Superfiltro de fiapos: Roupas bem cuidadas e sempre perfeitas com um filtro duplo que retém muito mais fiapos durante a lavagem. Sistema reutilizar água: É possível programar o melhor momento de escoar a água. Assim, fica mais fácil reutilizar a água para outras atividades domésticas e economizar. Tampa de vidro temperado: Além de ser resistente, possibilita maior área de visão das roupas durante o processo de lavagem. Trava de segurança: Nos processos de enxágue e centrifugação a trava é ativada e a tampa só abrirá após o fim do ciclo. Dimensões do produto: (A x L x P) 104 x 61,3 x 73,2 Peso do Produto: 36,9kg.","{""capacidade_de_lavagem"":""11.5 kg"",""cor"":""Branco"",""marca"":""Colormaq"",""voltagem"":""Bivolt""}",Colormaq,Bivolt,11.5 kg,Branco,Colormaq,Não informado,115kg,Não informado,Colormaq,220V,"11,5kg",Branco
gazin||736,Lavadora de Roupas,Lavadora de Roupas Automática 11Kg Brastemp Clean - BWC11,"A Lavadora de Roupas Automática Brastemp Clean 11kg traz maior poder de limpeza para as suas roupas com a função Turbo Performance de lavagem. Além disso, o Molho Inteligente faz agitações periódicas de 45 segundos , misturando bem a água e o sabão,removendo melhor as manchas difíceis.<br>Enxágue Extra<br>Remove ainda mais resíduos de sabão das roupas<br>O Enxágue extra garante melhor eliminação de qualquer resíduo de sabão, que tenha ficado na sua das roupas.<br>Com base em uma enxágue normal<br>Turbo Performance<br>Maior poder de limpeza das roupas!<br>Maior agitação das suas roupas, aumentando o poder de lavagem. Indicada para roupas pesadas ou muito sujas.<br>Molho Inteligente<br>Mais eficiência na remoção das manchas<br>Molho Inteligente faz agitações periódicas de 45 segundos , misturando bem a água e o sabão e removendo melhor as manchas difíceis.<br>Programas de Lavagem<br>20 programas de lavagem, lavando diferentes tipos de tecido e níveis de sujeira.<br>Dispenser Removível<br>Fácil de dosar e de limpar!<br>Com o dispenser removível você tem mais flexibilidade no momento de abastecer a sua máquina de sabão e amaciante, além de ter mais facilidade no momento de fazer a limpeza.<br><br> <br><br>Especificações técnicas<br>Tipo de lavadora: Automática.<br>Design: Clean.<br>Material: Gabinete em aço. Cesto Inox e tampa em vidro temperado.<br>Funções: Lava, enxágua e centrifuga.<br>Tipo de painel: Eletrônico.<br>Tipo de água: Fria<br>Tipo de abertura: Superior.<br>Ciclos de lavagem: 24 combinações - 3 programas combinados com ciclo normal e turbo , com enxágue simples e duplo e com função amaciante.<br>Níveis de água: 2 níveis, Médio e Alto.<br>Dispenser: Gaveta para sabão, alvejante e amaciante.<br>Molho: Molho Longo e Curto.<br>Lava tênis: Não.<br>Lava edredons: Não.<br>Auto-aquecimento: Não.<br>Controle automático de temperatura: Não.<br>Sensor automático de carga de roupas: Não.<br>Tampa: Vidro Temperado.<br>Cesto: Cesto Inox.<br>Sistema de suspensão: Sim.<br>Aproveitamento de sabão: Não.<br>Eliminação de fiapos: Filtro pega fiapos.<br>Visualizador das etapas de lavagem: Não.<br>Centrifugação: 750 rpm.<br>Adicionar roupa: N/A.<br>Pés: Pés Reguláveis.<br>Alças laterais: Sim.<br>Tipo de agitador: 8 blades.<br>Trava de segurança: Não.<br>Tira manchas: Não.<br>Pré-lavagem: Não.<br>Seleção de tipo e cor de roupa: Não.<br>Passa fácil: Não.<br>Função esterilização: Não.<br>Função amaciante: Sim.<br>Enxágüe: Sim.<br>Instalação: NA.<br>Silenciosa: NA.<br>Baixo consumo de energia: Classe A.<br>Baixo consumo de água: Classe A.<br>Itens inclusos: Lavadora e kit de instruções<br>Consumo aprox. de energia: 0,28 kwh.<br>Consumo aprox. de água: 120 litros.<br>Potência: 1/4 hp.<br>Capacidade de roupa seca: 11 Kg.<br>Centrifugação: 750 rpm.<br>Temperatura da água: Ambiente.<br><br> <br><br>Dimensões:<br>Altura: 120 cm<br>Largura: 65,3 cm<br>Profundidade: 67,5 cm<br>Peso: 39,5 kg<br><br> <br><br>Garantia do Fornecedor de: 12 Meses.","{""capacidade_de_lavagem"":""11 kg"",""marca"":""Brastemp"",""voltagem"":""220 V""}",Brastemp,220 V,11 kg,,Brastemp,Não informado,11Kg,Não informado,Brastemp ,220V, 11Kg ,Branco
liberatti||53457,Lavadora de Roupas,"Lavadora de Roupas 8,5 kg Electrolux LT09E","A Lavadora de Roupas Electrolux LT09E oferece 8,5Kg de capacidade para deixar suas roupas sempre limpas e cheirosas. Uma quantidade ideal para quem deseja economia de água, energia e espaço. Ela vem com Turbo Centrifugação. Diferente da tradicional, essa é ainda mais eficiente e deixa as roupas muito mais secas após o ciclo de lavagem. Outro diferencial é o Programa Normal com a opção de Reutilização de Água, que pode ser usada para lavar o quintal, regar as plantas, limpar vidros e janelas etc. E com a opção de ciclo Rápido 19 Minutos, você garante uma lavagem eficiente em pouco tempo. Ideal para roupas pouco sujas. Para que os insumos não caiam diretamente na roupa, a lavadora conta com a Diluição Inteligente. Sabão, amaciante e alvejante são misturados previamente com água, evitando casuais manchas. Além de todos esses benefícios a LT09E dispõe de 4 programas específicos para o dia a dia e 4 níveis de água. Uma máquina pronta para as suas necessidades de lavanderia. <br> <br> Capacidade: 8,5Kg <br> Acesso ao cesto: Superior <br> Água quente: Não <br> Enxágues: 1 <br> Centrifugação: Sim <br> Dispenser para sabão: Sim <br> Dispenser para amaciante: Sim <br> Dispenser para alvejante: Sim <br> Elimina fiapos: Sim - através do filtro <br> Níveis de água: Extra Baixo, Baixo, Médio, Alto <br> <br> Características Gerais:<br> Programa Normal com Reutilização da Água <br> Turbo Agitação <br> Turbo Centrífugação <br> 9 programas de lavagem <br> 4 níveis de água <br> Diluição Inteligente <br> Rápido 19 Minutos <br> <br> Especificações Técnicas <br> Consumo (kWh): 0,25kWh ciclo <br> Controles: Eletromecânicos <br> Velocidade de centrifugação (rpm): 660 <br> Consumo de Energia: A (menos 25% de consumo) <br> Acabamento do cesto: Polipropileno <br> Consumo de água: 112 litros por ciclo <br> <br> Dimensões do Produto:<br> Altura: 103 Cm <br> Largura: 54 Cm<br> Profundidade: 56 Cm<br> Peso: 32,5 KG<br> <br> Garantia do Fornecedor: 12 meses","{""capacidade_de_lavagem"":""8.5 kg"",""marca"":""Electrolux"",""voltagem"":""127 V""}",Electrolux,127 V,8.5 kg,,Electrolux,Não informado,85Kg,Não informado,Electrolux,110V,"8,5kg",Branco
