Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,AI-PAVE-BR,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Atributos Multimidia,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
pneubaratocombr||13611,Pneu,Pneu Aro 15 205/65R15 94T PowerContact 2 Continental,Pneu para Carro de PasseioAro 15 205/65R15 94T PowerContact 2 Continental,"{""largura_do_pneu"":""205"",""marca"":""Continental"",""tipo"":""Radial""}",Continental,,,205,,Radial,,,,,,,,,,,Continental,15,65,205,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Carro de Passeio,Não informado,Não informado,R15,94T,20565R15,Continental,"15""",65,205,1 Pneu,Passeio,
pneusmaia||16a34dcad30c11ed825f4201ac185033,Pneu,Pneu Continental 185/70R14 88 H  PowerContact 2,"Características do produtoTamanho: 185/70 R14Tipo de terreno: HTQuantidade de pneus: 1Tipos de veículo: CarroVelocidade máxima: 210 km/hCaracterísticas geraisMarcaContinentalLinhaprimeira linhaModeloContiPowerContact 2 82TTamanho185/70 R14TecnologiaDesenho da banda de rodagemAssimétricoDimensõesLargura de secção185 mmRelação de aspecto70Diâmetro da roda14 ""OutrosQuantidade de pneus1EspecificaçõesÍndice de carga91Carga máxima560 kgVelocidade máxima210 km/hTipo de construçãoRadialUsoTipo de serviçoPasseioTipo de veículoCarroTemporadaVerãoTipo de terrenoATDescrição Pneu 185/70 R14 ContiPowerContact 88H","{""largura_do_pneu"":""185"",""marca"":""Continental""}",Continental,,,185,,,,,,,,,,,,,Continental,14,70,185,1,Passeio,185,1,AT,Não informado,Carro,Não informado,Não informado,Não informado,70,18570 R14,Continental,"14""",70,185,1 Pneu,Passeio,
lojahipervarejo||ebd862a8660ee3131e3eb6dbdb203764,Pneu,Kit 2 Pneu XBRI Aro 15 195/55r15 85V TL Fastway A3,"<p>Aplicação<br></p><p>Aplicação:</p> <p>Citroen: Saxo, Xantia, Xsara, Zx</p> <p>Fiat: Brava, Ka+, Tempra</p> <p>Ford: Fiesta</p> <p>Honda: Civic</p> <p>Hyundai: Matrix</p> <p>KIA: Rio</p> <p>Mazda: Protege</p> <p>Mercedes-Benz: Classe A</p> <p>Peugeot: 206,306</p> <p>Volvo: S40, V40</p> <p>Volkswagem: Fox, Gol, Parati, Polo, Saveiro, Spacefox, Voyage</p><br><p>Conteúdo Da Embalagem<br></p><p>2 Pneu 195/55r15</p><br><p>Largura do Pneu<br>195<br></p><p>Perfil<br>55<br></p><p>Tipo de Veículo<br>para Carros<br></p><p>Marca<br></p><p>A XBRI possui em sua linha produtos de marca própria, com tecnologia desenvolvida pelo corpo de engenheiros da Sunset Tires. A Sunset Tires é líder do mercado de pneus do Paraguai e uma das maiores companhias do setor de importação, exportação e distribuição de pneus e rodas da América Latina. Conta com portfólio superior a 500 modelos de pneus de marcas próprias e de representação de fabricantes globais.</p><br><p>Importante<br></p><p>Recomendamos que os produtos sejam instalados por profissionais especializados e não nos responsabilizamos pelo mau uso ou instalação indevida, causando a perda da garantia.<br>Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.<br>Tempo de garantia: 5 Anos a partir da emissão da nota fiscal por defeito de fabricação.<br>O consumidor tem o prazo de 7 (sete) dias a contar do ato de recebimento do produto para exercer o seu direito de arrependimento.<br>Todas as informações divulgadas são de responsabilidade do fabricante/fornecedor.<br>Valor referente ao kit<br>Imagem meramente ilustrativa - A quantidade de sulcos pode variar de acordo com a medida do pneu, a imagem ilustra apenas o desenho da banda de rodagem.<br>Alguns carros podem sair de fábrica com mais de uma medida de pneu. Por favor, verifique sempre no veículo qual é a medida exata.</p><br><p>Indice Velocidade<br>V (240km/h)<br></p><p>Indice Carga<br>85 ( 515kg)<br></p><p>Código do Fabricante<br>01952<br></p><p>Aro<br>15<br></p><p>Garantia<br>60 meses<br></p><p>Câmara de Ar<br>Sem<br></p>","{""aro"":""15\"""",""marca"":""Xbri""}",Xbri,"15""",,,,,,,,,,,,,,,XBRI,15,55,195,2,TL,195,2,Não informado,Não informado,Não informado,Não informado,Não informado,15,55,195/55R15,XBRI,"15""",55,195,2 Pneus,Passeio,
uppneus||1733,Pneu,Pneu aro 17 LANDSAIL 245/45Z R17 99W XL LS588 UHP,"O LS588 é a mais recente adição à gama Landsail e projetado para uma condução Ultra High Performance. A gama LS588 está crescendo continuamente e disponível em muitas fitments de baixo perfil. <br>Excelente equilíbrio de eficiência de combustível, todos aderência tempo e baixo ruído. <br>Delineamento de blocos 3D otimiza dinamicamente as características do piso durante a vida útil do pneu. <br><br>CARACTERÍSTICAS E BENEFÍCIOS<br>Avançado Tread Compound. Nosso avançado composto de piso de sílica aumenta a resistência ao rolamento e ajuda a melhorar a eficiência de combustível. <br>Otimizado Tread design. Nosso projeto auxiliado por computador otimizou o tom do piso e os níveis de ruído rodoviário de alinhamento reduzindo a velocidades mais elevadas. <br>Lateral e longitudinal Grooves. Entregar movimentação suave e melhor controle em estradas secas e molhadas. <br>Aderência em pavimento molhado e Sipes Grooves. Lamelas e sulcos, adicionado melhor aquaplanagem, resistência e melhor dirigibilidade em pisos molhados. <br>Aderência seco. Desenho de piso cria uma área de contato muito maior, permitindo uma melhor estabilidade, curvas e controle. <br>PNEU ORIGINAL<br>NOVO<br>5 ANOS DE GARANTIA<br>HOMOLOGADO INMETRO<br><br>ATENÇÃO<br>O prazo de arrependimento é de 7 dias, contados a partir da data do recebimento da Mercadoria, conforme a legislação vigente (art 49 do código de defesa do consumidor).","{""largura_do_pneu"":""245"",""marca"":""Landsail""}",Landsail,,,245,,,,,,,,,,,,,LANDSAIL,17,45,245,1,UHP,Não informado,Não informado,Não informado,Não informado,Não informado,XL,Não informado,R17,Não informado,245/45R17,Landsail,"17""",45,245,1 Pneu,Passeio,
carlipneusepecas||2P27911,Pneu,Kit 2 Pneus 195 40 ZR17 81W XL DS2,"Unindo estabilidade, conforto e segurança, o novo DS2 da DELINTE traz a revolucionária Qirin Scale Technology, fazendo seguro e confortável o seu trajeto em qualquer direção, na vida e nos caminhos que nos levam todos os dias ao nosso destino. Tecnologia revolucionária para o seu pneu.Design diferenciado que reduz o risco de aquaplanagem, fazendo com que a água flua mais rápido, sem resistência e sem turbulência, aumentando a capacidade de frenagem.Banda de rodagem otimizada que entrega maior estabilidade e mais contato com a pista, permitindo, assim, uma distribuição equilibrada de pressão. Ombros assimétricos que proporcionam estabilidade ao trocar de faixas e, principalmente, ao realizar curvas em altas velocidades.Maior volume nos sulcos principais, o que faz com que o escoamento da água seja mais rápido e silencioso com o auxílio da tecnologia Qirin Scale.Ranhuras com tecnologia de molde 3D que oferecem maior precisão e inovação ao desempenho do pneu, pois melhoram a estabilidade na pista e permitem maior performance em frenagens",,,,,,,,,,,,,,,,,,DELINTE,17,40,195,2,DS2,Não informado,Não informado,Não informado,Não informado,Não informado,XL,Não informado,Não informado,Não informado,195 40 ZR17 81W,Delinte,"17""",40,195,2 Pneus,Passeio,
lojahipervarejo||53972eba8ca8da003617fcd83dc7d1ed,Pneu,Kit 2 Pneu Tracmax Aro 19 275/45R19 108Y TL XL X-Privilo TX3,"<p>Aplicação<br></p><p>MASERATI:<br>GHIBLI</p> <p>PORSCHE:<br>CAYENNE<br>TAYCAN</p> <p>VOLKSWAGEN:<br>TOUAREG</p><br><p>Conteúdo Da Embalagem<br></p><p>2 Pneu 275/45r19</p><br><p>Largura do Pneu<br>275<br></p><p>Perfil<br>45<br></p><p>Volkswagen<br>Touareg<br></p><p>Maserati<br>Ghibli<br></p><p>Observação<br>Letras Pretas<br></p><p>Porsche<br>Cayenne<br></p><p>Tipo de Veículo<br>para Carros<br></p><p>Marca<br></p><p>Os pneus Tracmax são produzidos segundo um processo de fabrico de ponta resultante de métodos adaptados ao mercado francês, alemão e americano. Fundado em 1986, o fabricante Shandong Yongsheng Rubber é um dos maiores fabricantes de pneus da China.</p><br><p>Importante<br></p><p>Recomendamos que os produtos sejam instalados por profissionais especializados e não nos responsabilizamos pelo mau uso ou instalação indevida, causando a perda da garantia.<br>Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.<br>Tempo de garantia: 5 Anos a partir da emissão da nota fiscal por defeito de fabricação.<br>Todas as informações divulgadas são de responsabilidade do fabricante/fornecedor.<br>Valor referente ao kit.<br>Alguns carros podem sair de fábrica com mais de uma medida de pneu. Por favor, verifique sempre no veículo qual é a medida exata.<br>Prazo de troca e devolução: 7 dias a partir do recebimento do produto - Lei n 8.078.</p> <p>Imagem meramente ilustrativa - A quantidade de sulcos pode variar de acordo com a medida do pneu, a imagem ilustra apenas o desenho da banda de rodagem.</p><br><p>Indice Velocidade<br>Y (300 Km/h)<br></p><p>Indice Carga<br>108 (1000 Kg)<br></p><p>Código do Fabricante<br>01890<br></p><p>Aro<br>19<br></p><p>Garantia<br>60 meses<br></p><p>Câmara de Ar<br>Sem<br></p><p>Treadwear<br>320<br></p><p>Tração<br>A<br></p><p>Temperatura<br>A<br></p><p>Tipo de Desenho<br>Assimétrico<br></p>","{""aro"":""19\"""",""marca"":""Tracmax""}",Tracmax,"19""",,,,,,,,,,,,,,,Tracmax,19,45,275,2,TL,275,2,Não informado,Não informado,Não informado,XL,Não informado,R19,45,27545R19,Tracmax,"19""",45,275,2 Pneus,Passeio,
webpneus||672855813,Pneu,Kit 4 Pneus Yokohama Aro 18 215/35R18 Advan Fleva V701 84W,"<p>O novo pneu Yokohama ADVAN FLEVA V701 reforça a linha de produtos Premium ADVAN, com um conceito focado no aumento do controle do veículo. Por seu composto Nano-Blend com óleo de laranja e avançado design proporciona alto prazer na direção para variados t</p><p><br>Classificação do produto</p><p><br>Fabricante: Yokohama</p><p>Modelo: Advan Fleva V701</p><p>Medida: 215/35R18</p><p>Largura: 215mm</p><p>Perfil: 35% da largura</p><p>Aro: 18 polegadas</p><p>Índice de carga: 84 - 500kg</p><p>Índice de velocidade: W - 270km/h</p><p>Run Flat: Não</p><p>Selo Inmetro: Sim</p>","{""aro"":""18\"""",""largura_do_pneu"":""215"",""marca"":""Yokohama"",""quantidade_de_pecas"":""4 Pneus""}",Yokohama,"18""",,215,4 Pneus,,,,,,,,,,,,Yokohama,18,35,215,4,Não informado,215mm,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,35,21535R18,Yokohama,"18""",35,215,4 Pneus,,
maniavirtual||9036224-01,Pneu,Pneu Moto Michelin Aro 17 150/70 R17 M/C 69V ROAD 5 TRAIL R TL - Traseiro,"Voltado ao uso nas motos trail, o pneu para moto Michelin Road 5 Trail é uma opção excelente para deixar a sua moto ainda mais confortável e com aderência e estabilidade excepcionais. Com características similares às do Michelin Road 5, a versão Trail tem a diferenciação em suas aplicações, porém mantém as características de uso. Tem banda de rodagem com excelente capacidade de escoamento de água e ótima aderência, além de estrutura reforçada e utilização de tecnologia de borracha dupla com uma nova geração de compostos, com capacidade superior de aderência e durabilidade. O grande destaque deste modelo, é como é capaz de manter o excelente resultado em frenagens mesmo após algum tempo de uso, com muita segurança e em curtos espaços, superando o modelo antecessor e proporcionando muito mais sensação de segurança ao pilotar, mesmo em piso molhado.","{""altura_do_pneu"":""70"",""aro"":""17\"""",""largura_do_pneu"":""150"",""marca"":""Michelin"",""tipo"":""Traseiro""}",Michelin,"17""",70,150,,Traseiro,,,,,,,,,,,Michelin,17,70,150,1,Trail,Não informado,Não informado,Não informado,Não informado,Traseiro,TL,Não informado,R17,Não informado,150/70 R17,Michelin,"17""",70,150,1 Pneu,,Traseiro
ridersstore||RV001696RV001693,Pneu,par Pneu Cg Fan Titan125 150 160 90/90-18 + 275-18 Vipal,"1 - PNEU ARO 18 DIANTEIRO NOVO - VIPAL<br> +<br> 1 - PNEU ARO 18 TRASEIRO NOVO - VIPAL<br> <br> ITENS NOVOS E ORIGINAIS DA MARCA VIPAL<br> ITENS VENDIDOS COM NOTA FISCAL NF-e<br> <br> DIANTEIRO<br> Medidas: 2,75 18<br> Aro: 18<br> Tipo: NOVO<br> Montagem: COM CÂMARA - TUBE TYPE<br> Fabricante: VIPAL<br> <br> +<br> <br> TRASEIRO<br> Medidas: 90 90 18<br> Aro: 18<br> Tipo: NOVO<br> Montagem: COM CÂMARA - TUBE TYPE<br> Fabricante: VIPAL<br> <br> Garantia de 90 dias contra defeitos de fabricação<br> <br> Principais aplicações:<br> CG (todas)<br> YBR (todas)<br> MAX (todas)<br> YES (todas)<br> Dentre outras com roda aro 18<br> <br> Conteúdo da embalagem:<br> 01 Pneu dianteiro 2,75-18 Vipal<br> 01 Pneu traseiro 90/90-18 Vipal",,,,,,,,,,,,,,,,,,VIPAL,18,90,90,2,NOVO,Não informado,Não informado,Não informado,Não informado,"CG todas
YBR todas
MAX todas
YES todas
Dentre outras com roda aro 18",Não informado,Não informado,18,90,90/90-18,,,,,,,
carlipneusepecas||2330,Pneu,Pneu 225 50 ZR17 98Y XL DS7 SPORT,"Fabricado com um poderoso composto avançado, o DS7 Sport foi desenvolvido sob medida no intuito de proporcionar a mais alta performance e desempenho de tração. Com seu design diferenciado e confecção única, o pneu transita num sólido equilíbrio entre conforto e silêncio ao rodar, além de contribuir positivamente para a economia de combustível.Índice de tração AA, considerada a maior do mercado, o que diminui a distância de frenagem e proporciona um desempenho acima do esperado.Sulcos longitudinais robustos que garantem alta performance e aumentam a resistência do pneu em situações de aquaplanagem.Estrutura central reforçada desenvolvida para promover grande estabilidade, maior controle e mais segurança em altas velocidades.Design avançado em cada pequeno detalhe, com ombros projetados para garantir uma frenagem mais eficiente e padrões de desenho diferenciados que ampliam a estabilidade e aderência.Silêncio ao rodar, com desenhos que reduzem ruídos e garantem uma capacidade mais alta de absorção de vibrações",,,,,,,,,,,,,,,,,,DS7,17,50,225,Não informado,Pneu,Não informado,Não informado,Não informado,Não informado,Não informado,XL,Não informado,Não informado,ZR,225 50 ZR17,Delinte,"17""",50,225,1 Pneu,Passeio,
lojaacheipneus||49694,Pneu,Pneu 235/70R16 106T Saferich FRC86,"<p><strong>Pneu 235/70R16 106T Saferich FRC86</strong></p><p><br></p><p>A linha de pneus 235/70 R16 FRC86 da Saferich oferece pneus all-terrain que apresentam ótimo desempenho em termos de segurança e capacidade de enfrentar diversas estradas, incluindo com terra molhada e seca. Esse modelo foi desenvolvido com a versatilidade em mente, sendo capaz de transitar entre terrenos on-road e off-road com maior aptidão e mantendo aderência em ambos os tipos de superfície. Ideal para usuários que precisam de pneus capazes de aguentar todo tipo de terreno ao mesmo tempo que também buscam um produto que possa rodar de maneira satisfatória no cotidiano urbano. </p><p><br></p><p>O design do pneu evita que pedras e outros detritos fiquem presos nos sulcos e a nervura central escalonada oferece estabilidade e segurança, bem como uma direção mais confiável. Isso significa que o usuário pode dirigir com mais confiança em condições off-road, enquanto enfrenta estradas de terra ou até mesmo superfícies mais escorregadias como lama ou areia. Além disso, esse modelo promove mais resistência, rigidez e tem maior capacidade de carga. Com melhor aderência em terrenos molhados e secos, o 235/70 R16 FRC86 Saferich proporciona uma tração confiável, evitando derrapagens e permitindo uma condução estável, com resposta adequada às diferentes condições.</p><p><br></p><p>Um produto de qualidade feito para desempenhar bem em todo tipo de terreno ou superfície, o 235/70 R16 FRC86 da Saferich traz ótimo custo benefício e longa durabilidade, uma vez que seu design robusto é bastante resistente. Capaz de suportar uma alta carga, esse é um produto ideal para todo tipo de situação, desde uma viagem radical até um tranquilo e seguro passeio na cidade. </p><p><br></p><p><strong>RESISTÊNCIA</strong></p><p>Menor risco de desgastes, maior capacidade de carga e alta rigidez para enfrentar os desafios da estrada.</p><p><br></p><p><br></p><p><strong>SEGURANÇA</strong></p><p>Design aprimorado para oferecer estabilidade e aderência em terrenos molhados e secos.</p><p><br></p><p><br></p><p><strong>DESEMPENHO</strong></p><p>Com um design robusto e ideal para a prática do off-road, o pneu Saferich 235/70 R16 FRC86 roda em terrenos molhados e secos com ótima tração.</p><p><br></p><p><br></p><p><strong>Sobre a Saferich</strong></p><p>A Saferich é uma marca de pneus que faz parte do grupo chinês Shandong Energy (Shandong Energy/Mining Group 81), um dos maiores conglomerados da China. Com uma ampla variedade de pneus para carros, caminhões, ônibus e máquinas agrícolas, os produtos são exportados para a Europa, América e outros 67 países e regiões, abrangendo 26 províncias e cidades de sua nação de origem.</p><p><br></p><p>Desde sua fundação, a Saferich se destaca e vem conquistando a confiança de motoristas ao redor do mundo. A empresa possui um rigoroso controle de qualidade e investe em equipamentos de última geração, além de contar com um centro de pesquisa e desenvolvimento com dispositivos atualizados, capazes de desenvolver pneus inovadores que oferecem um alto nível de resiliência, baixo ruído de rolamento e aderência em uma variedade de condições climáticas. </p><p><br></p><p>Com um histórico sólido e uma visão voltada para a inovação, a Saferich oferece pneus duráveis, com bom desempenho e, principalmente, preço acessível no mercado brasileiro. Ao apresentar um catálogo de produtos que atendem a diferentes necessidades e segmentos, a Saferich se firma como uma escolha confiável para quem busca qualidade e segurança em pneus, com o equilíbrio perfeito entre conforto na condução e aderência nas mais variadas situações de estrada.</p>",,,,,,,,,,,,,,,,,,Saferich,16,70,235,1,All-Terrain,Não informado,Não informado,Terra Molhada e Seca,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,235/70R16,Saferich,"16""",70,235,1 Pneu,Passeio,
maniavirtual||9036489-01,Pneu,Pneu michelin aro 15 energy xm2+ 175/65r15 84h,"Descrição:<br><br><br><br>Quem pensa em segurança e economia, enxerga no Michelin Energy XM2+ a solução ideal para o veículo. Produzido com sílica de última geração, o modelo tem vida longa e resistência para enfrentar os obstáculos do dia a dia. Com durabilidade 25% maior do que os concorrentes, o Michelin Energy XM2+ também é resistente às irregularidades do solo, absorvendo impactos mais fortes e choques para se adaptar melhor à pista e garantir uma rodagem mais suave e duradoura. O Michelin Energy XM2+ proporciona segurança acima da média para motoristas e passageiros, uma vez que a formação inovadora de sua banda de rodagem, com tecnologia Long Last Performance, oferece frenagens mais curtas, no seco e molhado, até o final de sua vida útil.<br><br><br><br>Ficha técnica: <br><br><br><br>Marca: MICHELIN<br><br>Modelo: ENERGY XM2+<br><br>Medida: 175/65R15<br><br>Largura: 175mm<br><br>Perfil 65%<br><br>Aro: 15<br><br>Diâmetro total em mm: 608.5<br><br>Índice de peso: 84 - 500 kg <br><br>Índice de velocidade: H - 210 km/h<br><br>RFT = RunFlat NÃO<br><br>Tipo de construção: RADIAL<br><br>Peso: 7.928 <br><br>Extra Load: NÃO<br><br>Protetor de bordas: NÃO<br><br>Sidewall: BSW LETRAS PRETAS<br><br>Tipo de terreno: HT<br><br>Desenho: Assimétrico<br><br>Resistência ao Rolamento: E<br><br>Aderência no Molhado: C<br><br>Nível de Ruído: 69dB<br><br>Registro Inmetro: 003263/2012<br><br>Garantia: 5 anos Contra Defeito de Fabricação<br><br>Quantidade de pneus: 1<br><br><br><br>Observação: <br><br>Roda não inclusa. Imagem meramente ilustrativa. As medidas do pneu na imagem podem aparecer diferente, uma vez que os fornecedores compartilham apenas uma foto padrão do modelo para todas as medidas. Por favor, considerar as medidas descritas no título e na ficha do produto.","{""altura_do_pneu"":""65"",""largura_do_pneu"":""175"",""marca"":""Michelin""}",Michelin,,65,175,,,,,,,,,,,,,MICHELIN,15,65,175,1,RADIAL,175,1,HT,Não informado,Não informado,Não informado,7928,Não informado,65,175/65R15,Michelin,"15""",65,175,1 Pneu,Passeio,
webpneus||33903,Pneu,Pneu Chengshan Aro 17 235/45R17 CSC-701 97W XL,"<p>Você vai esperar até o seu pneu degastar para trocá-lo? Você pode evitar estender a vida útil de um pneu velho e apostar na sua tranquilidade. Encontre a melhor tração, direção e conforto com o seu Chengshan CSC701. Estabilidade e controleGraças à sua boa aderência, este pneu garante um óptimo rendimento, pois se adapta à usabilidade do seu carro. Alta eficiência. Este pneu está preparado para maximizar a eficiência do combustível, a sua leveza e combinação dos seus materiais garantirão um ótimo rendimento nas suas viagens.</p><p><br>Classificação do produto</p><p><br>Fabricante: Chengshan</p><p>Modelo: CSC-701</p><p>Medida: 235/45R17</p><p>Largura: 235mm</p><p>Perfil: 45% da largura</p><p>Aro: 17 polegadas</p><p>Índice de carga: 97 - 730kg</p><p>Índice de velocidade: W - 270km/h</p><p>Run Flat: Nao</p><p>Tipo de terreno: HT</p><p>Treadwear: 300</p><p>Aderência: A</p><p>Temperatura: A</p><p>Resistencia ao rolamento: C</p><p>Frenagem no molhado: C</p><p>Ruído externo: 73</p><p>Extra Load: Sim</p><p>Tipo de construção: Radial</p><p>Inmetro: Sim</p><p>UTQG: 300AA</p><p>Referência: 33903</p><p>Categoria: Passeio</p><p>Garantia: 5 anos</p>","{""altura_do_pneu"":""45"",""aro"":""17\"""",""largura_do_pneu"":""235"",""marca"":""Chengshan""}",Chengshan,"17""",45,235,,,,,,,,,,,,,Chengshan,17,45,235,Não informado,Radial,235mm,Não informado,HT,Não informado,Passeio,XL,Não informado,17,45,235/45R17,Chengshan,"17""",45,235,1 Pneu,Passeio,
engageeletroful||140392,Pneu,Kit com 2 Pneus Pirelli Sport Demon 110/70-17 + 140/70-17,"O Pirelli Sport Demon é um pneu esportivo com estrutura convencional para motos Sport Touring de média cilindrada. O perfil do pneu traseiro é desenvolvido com tecnologia de múltiplos raios, oferecendo condução precisa e controle em todas as condições de pilotagem. Ainda, conta com um composto de alta performance que assegura excelente rendimento quilométrico.<br><br>O pneu Pirelli Sport Demon tem vários benefícios, tais como:<br><br>:: Excelente aderência em superfícies secas e molhadas, proporcionando maior segurança na pilotagem.<br><br>:: Desempenho de frenagem superior, graças ao composto de borracha específico que ajuda a reduzir a distância de frenagem.<br><br>:: Alta durabilidade, graças à sua construção robusta e resistente que aumenta a vida útil do pneu.<br><br>:: Conforto e estabilidade, graças ao design inovador que garante um rodar suave e preciso, mesmo em altas velocidades.<br><br>:: Design moderno e atrativo, que proporciona um visual esportivo e elegante para a moto.<br><br>Especificações Técnicas<br><br>:: Dianteiro<br><br>Diâmetro da roda: 17<br>Estilo: Esporte<br>Índice de carga: 54<br>Índice de velocidade: H<br>Largura de secção: 110 Mm<br>Linha: SPORT<br>Marca: Pirelli<br>Modelo: Sport Demon<br>Origem: BRASIL<br>Posição: Dianteiro<br>Relação de aspecto: 70<br>Tamanho: 110/70 R17<br>Tipo de aderência: Seco e Molhado<br>Tipo de montagem: Sem câmara<br>Tipo de terreno: Duro<br>Tipo de terreno: Estrada<br> <br> <br>:: Traseiro<br> <br>Diâmetro da roda: 17<br>Estilo: Esporte<br>Índice de carga: 66<br>Índice de velocidade: H<br>Largura de secção: 140 Mm<br>Linha: SPORT<br>Marca: Pirelli<br>Modelo: Sport Demon<br>Origem: BRASIL<br>Posição: Traseiro<br>Relação de aspecto: 70<br>Tamanho: 140/70 R17<br>Tipo de aderência: Seco e Molhado<br>Tipo de montagem: Sem câmara<br>Tipo de terreno: Duro<br>Tipo de terreno: Estrada<br><br>Sobre a Pirelli<br><br>Desde a fundação em 1872, a Pirelli é uma fabricante de pneus voltada ao desenvolvimento de produtos que combinem inovação, atenção ao meio ambiente e qualidade. Uma das maiores marcas de pneus do mundo, a empresa é líder nos segmentos premium e prestige e é uma das principais parceiras no desenvolvimento conjunto com as montadoras. As competições fazem parte da alma da empresa, que vive este mundo desde 1907, e, atualmente, é uma das principais fornecedoras de pneus do automobilismo mundial, com destaque para a Fórmula 1 e o Campeonato Mundial de Superbike. A pista funciona, para a fabricante, como um verdadeiro laboratório a céu aberto, que auxilia no desenvolvimento de produtos que aliem qualidade e tecnologia de ponta diretamente para o seu carro ou sua moto.","{""altura_do_pneu"":""70"",""aro"":""17\"""",""largura_do_pneu"":""140,110"",""marca"":""Pirelli"",""quantidade_de_pecas"":""2 Pneus""}",Pirelli,"17""",70,140110,2 Pneus,,,,,,,,,,,,Pirelli,17,70,110,2,Pneu,110,2,Duro,Não informado,Sport Touring,Não informado,Não informado,Não informado,70,110/70 R17,,,,,,,
martinensepneus||58207p,Pneu,Pneu Dafra Apach 100/80-18 59p Tl City Dragon Pirelli + Selante,"KIT CONTÉM 1- PNEU 100/80-18 59P TL REINF. CITY DRAGON (R) PIRELLI 1 - SELANTE VACINA PARA PNEUS MOTO 300ML BLOCK <br>O City Dragon traz para o segmento de entradas os mesmos materiais e processos consagrados nas linhas de maior cilindrada.As novas tecnologias aplicadas aumentam o rendimento quilométrico do produto, pois otimizam a área de contato com o solo e minimizam o desgaste por atrito. Block Motos<br>O Block Motos é líder em selantes preventivos contra furos em pneus no mercado Brasileiro. Sua tecnologia é o que existe de melhor e mais moderno no mercado global. Feito com pó de pneu tem a maior capacidade de vedação de furos que existe e sua fórmula é sustentável. <br>Características do Produto:<br>?Vem com saca válvula;<br>?Preventivo contra furos;<br>?Vedação em pneu sem câmara 4.5mm, vedação em pneu com câmara 2.5mm;<br>?Produto em gel com a mesma cor do pneu, atóxico, sustentável e não agride o pneu;<br>?Não inflamável;<br>?Protege contra ressecamento, potencializando a qualidade do pneu/câmara, proporcionando mais km de uso.<br>?Não precisa ser agitado, não entope a válvula de pressão, serve em pneus com e sem câmara, não suja o mecânico na troca de pneus que possui o Block Motos. O Block Motos tem validade de 4 anos dentro da embalagem (a data de fabricação encontra-se no frasco) e após aplicado, dura toda vida útil do pneu ou câmara. Aplicado em : Honda: Titan 150 // Fan 125 // Honda Cg125 Yamaha: Ybr // Factor Original Dafra: Apache - Marca: Pirelli - Modelo : City Dragon - País de Origem : Brasil - Aro : 18 - Capacidade : 243Kg / 150Km/h - Altura : 62Cm - Largura : 10Cm - Comprimento: 612Cm - Peso : 3,7Kg - Montagem : Tubeless ( TL - Uso Sem Camara ) - Aplicação : Traseiro Garantia de 5 anos contra defeitos de fabricação.","{""aro"":""18\"""",""largura_do_pneu"":""100"",""marca"":""Pirelli""}",Pirelli,"18""",,100,,,,,,,,,,,,,Pirelli,18,62Cm,10Cm,1,City Dragon,10,1,Não informado,Não informado,Traseiro,Selante,37Kg,612Cm,80,10080-18,Pirelli,"18""",80,100,1 Pneu,,Traseiro
