Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Atributos AI-PAVE-BR,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Atributos Multimídia,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
efacil||2219735,Freezer,Freezer Vertical Metalfrio VF55 Dupla Ação Branco,PRODUTO DESATIVADO<br>,"{""capacidade_liquida_de_armazenamento"":""539 L"",""marca"":""Metalfrio"",""tipo"":""Vertical"",""voltagem"":""127 V""}",539 L,Metalfrio,,127 V,Vertical,,,,Não informado,Metalfrio,Branco,Não informado,Vertical,Dupla Ação,Não informado,Não informado,Metalfrio,539L,Branco,110V,Vertical,1 Porta,Frost Free
gruposebem||7898735985401-4,Freezer,Expositor De Sorvete 1 Porta Branco EOS Ecogelo 150L,"<p>Características do Freezer Horizontal e Refrigerador 150L 1 Porta 110/220v Branco</p><p>Ecogelo:</p><p><br></p><p>Funciona como Freezer e Refrigerador: +8°C até -18°C.</p><p>Econômico: classificação A do Inmetro.</p><p>Congelamento rápido.</p><p>Possui rodas para transporte.</p><p>Possui dreno para facilitar a limpeza.</p><p>Extra silencioso.</p><p>Ampla capacidade de armazenamento</p><p>Design compacto e moderno</p><p>Controle de temperatura ajustável</p><p>Iluminação interna para melhor visibilidade</p><p>Fechadura de segurança para proteger o conteúdo.</p><p>Mantém a temperatura até 24 horas sem energia.</p><p><br></p><p><br></p><p>Descrição Refrigerador Conservador De Alimentos Ecogelo EOS 110 e 220V:</p><p><br></p><p><br></p><p>O Freezer Horizontal de uma porta é a solução perfeita para armazenar alimentos congelados ou resfriados com praticidade e eficiência.</p><p>Com sua ampla capacidade, você terá espaço suficiente para guardar uma grande quantidade de alimentos. Seu design compacto e moderno permite que seja colocado em qualquer ambiente da sua casa ou estabelecimento comercial.</p><p>Além disso, a iluminação interna garante uma melhor visibilidade, mesmo em ambientes com pouca luz.</p><p>Outra vantagem desse modelo é o baixo consumo de energia, o que o torna uma opção econômica e sustentável.</p><p>Para garantir a segurança dos alimentos armazenados, o freezer possui uma fechadura de segurança, evitando que crianças ou pessoas não autorizadas tenham acesso ao seu conteúdo.</p><p><br></p><p><br></p><p>Especificações técnicas Expositor De Sorvete 1 Porta Branco EOS Ecogelo 150L</p><p><br></p><p><br></p><p>Capacidade: 150L</p><p>Dimensões: 89 cm x 76 cm x 61 cm</p><p>Peso: 30Kg</p><p>Controle de temperatura ajustável: Sim</p><p>Iluminação interna: Sim</p><p>Fechadura de segurança: Sim</p><p><br></p><p><br></p><p>Garantia e Assistência Técnica do Freezer Geladeira Expositora 150L 1 Porta Horizontal Ecogelo EOS:</p><p>Além de contar com 12 meses de garantia, possui mais de 1500 pontos de assistência técnica</p>","{""capacidade_liquida_de_armazenamento"":""150 L"",""marca"":""EOS"",""voltagem"":""127 V""}",150 L,EOS,,127 V,,,,,150L,Ecogelo,Branco,110220v,Horizontal,1 Porta,1,Não informado,EOS,150L,Branco,110V,Horizontal,1 Porta,
magazineluiza||218041500,Freezer,Freezer Horizontal 2 Portas Cegas Esmaltec 439L,"Freezer Horizontal Esmaltec. Possui capacidade líquida de 439 litros, sistema de refrigeração Skin Condenser (sem micromotor) e porta cega. Com material em chapa de aço galvanizado a pintura a pó eletrostática que garante beleza e qualidade da pintura. E para garantir a qualidade e segurança é um produto aprovado pelo inmetro.","{""capacidade_liquida_de_armazenamento"":""439 L"",""marca"":""Esmaltec"",""quantidade_de_portas"":""2 Portas"",""voltagem"":""127 V""}",439 L,Esmaltec,,127 V,,,2 Portas,,439L,Esmaltec,Não informado,Não informado,Horizontal,Cegas,2,Não informado,Esmaltec,439L,Branco,110V,Horizontal,2 Portas,Cycle Defrost
compreconoscomagluiza||103015220B,Freezer,Freezer Vertical Metalfrio VF55FT Tripla Ação 531L 220V,"3 EQUIPAMENTOS EM 1 - FREEZER, CONSERVADOR E REFRIGERADOR<br><br>Procurando por uma solução completa para suas necessidades de refrigeração e armazenamento? Apresentamos o VF55 Tripla Ação da Metalfrio, um equipamento robusto e versátil projetado para oferecer máxima funcionalidade em ambientes comerciais. Com capacidade generosa de 531 litros e três funções em um único aparelho, o VF55 Tripla Ação é a escolha ideal para garantir a conservação adequada de alimentos, bebidas e gelos em seu estabelecimento.<br><br><br>FICHA TÉCNICA<br><br>Modelo: VF55FT<br>Tensão: 220V<br>Consumo médio: 107 kWh/mês<br>Capacidade bruta: 531 litros<br>Capacidade líquida: 512 litros<br>Quantidade de portas: 1<br>Quantidade de prateleiras: 3<br>EXTERNO: 1885 x 675 x 860 mm<br>INTERNO: 1377 x 555 x 670 mm<br>PESO BRUTO: 104,95Kg<br><br>Temperatura de operação: Freezer (-18o a -22oC) <br>Refrigerador (+2o a +8oC) <br>Conservador de Gelo (-10o a -16oC)<br><br><br>CARACTERÍSTICAS<br><br>- 3 equipamentos em 1: O VF55 Tripla Ação garante ainda mais versatilidade para o seu negócio. Com termostato frontal é possível de maneira prática selecionar uma de suas três funções: refrigerador de bebidas, conservador de gelos ou freezer para alimentos congelados.<br><br>- Para frente de loja ou retaguarda: O display do VF55 Tripla Ação permite que ele seja utilizado na frente da loja como expositor de produtos ou na retaguarda, para armazenamento de alimentos e estoque.<br><br>- Economia de energia: O VF55 Tripla Ação é o mais econômico da categoria! Seu sistema de refrigeração “cold wall” garante baixo consumo de energia para o seu estabelecimento. Bom para o planeta, ótimo para o seu bolso.<br><br>- Evaporador aletado: maior rapidez na recuperação da temperatura interna.<br><br>- Fluxo de ar contínuo: proporcionando resfriamento rápido e uniforme para todos os produtos.<br><br>- Porta com fechamento automático e vidro antiembaçante para melhor visualização dos produtos.<br><br>- Prateleiras reguláveis.<br><br>- Termostato frontal.<br><br>- Trava para abastecimento.<br><br><br>PERGUNTAS FREQUENTES<br><br>Como funciona o VF55 Tripla Ação da Metalfrio?<br>R: O VF55 Tripla Ação é um equipamento versátil que combina as funções de freezer, conservador e refrigerador em um único aparelho. Com um termostato frontal, é fácil selecionar a função desejada para atender às necessidades do seu negócio.<br><br>Onde posso utilizar o VF55 Tripla Ação?<br>R: Este equipamento é adequado tanto para a frente de loja, onde pode ser utilizado como expositor de produtos, quanto para a retaguarda, para armazenamento de alimentos e estoque, proporcionando flexibilidade de uso.<br><br>Quais são os benefícios do sistema de refrigeração ""cold wall"" do VF55 Tripla Ação?<br>R: O sistema ""cold wall"" garante baixo consumo de energia, tornando o VF55 Tripla Ação o mais econômico da categoria. Além disso, proporciona uma recuperação rápida da temperatura interna e um fluxo de ar contínuo para resfriamento uniforme dos produtos.<br><br>Quantas prateleiras e quantas portas o VF55 Tripla Ação possui?<br>R: O equipamento vem com três prateleiras reguláveis e uma porta. Isso oferece flexibilidade na organização dos produtos armazenados e facilidade de acesso aos mesmos.<br><br>Qual é a diferença entre a capacidade bruta e a capacidade líquida do VF55 Tripla Ação?<br>R: A capacidade bruta refere-se ao volume total de armazenamento do equipamento, enquanto a capacidade líquida leva em consideração o espaço disponível para armazenamento após descontar o espaço ocupado pelo sistema de refrigeração e outros componentes internos. No caso do VF55 Tripla Ação, a capacidade bruta é de 531 litros e a capacidade líquida é de 512 litros.","{""marca"":""Metalfrio"",""tipo"":""Vertical"",""voltagem"":""220 V""}",,Metalfrio,,220 V,Vertical,,,,512 litros,Metalfrio,Não informado,220V,Vertical,1,1,Não informado,Metalfrio,531L,Branco,220V,Vertical,1 Porta,
lojascolombooficial||804933,Freezer,Freezer Vertical Brastemp 228 Litros Frost Free 1 Porta - BVR28MK,"A Brastemp apresenta o Freezer Flex Frost Free de 228 litros, a opção certa para manter os alimentos na temperatura certa. Ele é flex, pois você pode transformá-lo em geladeira, sempre que precisar. Por ser Frost Free, não exige descongelamento, o que torna seu dia a dia muito mais prático. <br> Além disso, o freezer Brastemp conta com controle de temperatura externo e prateleira de vidro temperado, que proporciona maior facilidade na limpeza. <br> O modelo ainda possui porta com acabamento evox, a evolução do inox, que protege a peça contra ferrugem e corrosão.<br> <br> Característica:<br> Capacidade útil: 228,00 litros<br> Capacidade total (litros): 276,00 litros<br> Frost free: Sim<br> Painel: Eletrônico<br> Display: LED<br> Congelamento rápido: Sim<br> Controle de temperatura: Sim<br> Temperatura: 3 níveis<br> Gabinete: Em aço pintado<br> Porta: Evox<br> Alarme na porta: Não<br> Gavetão: Sim<br> Prateleiras: 5 prateleiras (1 prateleira de arame 1 prateleira metálica, 2 prateleiras de vidro, 1 prateleira extra)<br> Função Refrigerador: Sim<br> Pés: Estabilizadores<br> Potência: 150 Watts<br> Classificação Energética: A<br> Frequência: 60 Hz<br> Consumo de energia: 55 kW/h<br> Conteúdo da embalagem: Freezer e manual de instruções<br> <br> Dimensões:<br> Altura: 169,80 cm<br> Largura: 63,10 cm<br> Profundidade: 69,50 cm<br> Peso: 66,00 kg<br> <br> Garantia do Fornecedor: 12 meses","{""capacidade_liquida_de_armazenamento"":""228 L"",""cor"":""Inox"",""marca"":""Brastemp"",""quantidade_de_portas"":""1 Porta"",""tipo"":""Vertical"",""tipo_de_degelo"":""Frost Free"",""voltagem"":""127 V""}",228 L,Brastemp,Inox,127 V,Vertical,,1 Porta,Frost Free,228 Litros,Brastemp,Não informado,Não informado,Vertical,1 Porta,1,Frost Free,Brastemp,228L,Inox,110V,Vertical,1 Porta,Frost Free
mega-mamute||19577,Freezer,Freezer Vertical Consul 231 Litros 1 Porta CVU26FB com Compartimento Congelamento Rápido Branco 110V,"O Freezer Vertical Consul CVU26 possui capacidade para 231L e conta com várias gavetas e prateleiras para ajudar você a encontrar rapidamente o que procura. Além disso, possui controle de temperatura externo.<br><br>Modelo: CVU26FB<br>PN: CVU26FBANA<br>Cor: Branco<br>Marca: Consul<br><br>Capacidade total: 231 litros<br>Tipo de degelo: ManualTipo de produto: Vertical<br>Número de portas: 1<br><br>Controle de temperatura no painel frontal: Facilidade no ajuste de temperatura. Permite controlar a temperatura interna do seu freezer sem precisar abrir a porta.<br>Cestos deslizantes com trava de segurança: Praticidade e segurança. Você pode tirar e por os cestos, todos com trava de segurança para evitar aqueles acidentes que acontecem.<br>Gavetão multiuso de acrílico transparente: Melhor organização e visualização dos alimentos. Além de deixar tudo organizado, você consegue ver o que está guardado lá dentro sem nem abrir a gaveta.<br>Compartimento de congelamento rápido: Compartimento do freezer com menor temperatura.<br><br>Níveis de temperatura: 3<br>Pés ajustáveis e reversíveis: Sim<br><br>Consumo aproximado de energia: 37 kWh<br>Selo do Inmetro: Sim<br>Classificação energética: A+<br><br>Frequência: 60Hz<br>Corrente (Amperagem): 2 A<br>Voltagem: 110V<br><br>Conteúdo da embalagem:<br>01 x Freezer Vertical<br>01 x Manual de instruções<br><br>Garantia: 12 meses com o fabricante<br>Fabricante: Brastemp<br>Dimensões do produto (A x L x P): 153,9 x 61,6 x 69,1 cm<br>Peso: 53 Kg<br>","{""capacidade_liquida_de_armazenamento"":""231 L"",""cor"":""Branco"",""marca"":""Consul"",""quantidade_de_portas"":""1 Porta"",""tipo"":""Vertical"",""tipo_de_degelo"":""Degelo Manual"",""voltagem"":""127 V""}",231 L,Consul,Branco,127 V,Vertical,,1 Porta,Degelo Manual,231 Litros,Consul,Branco,110V,Vertical,1 Porta,1,Manual,Consul,231L,Branco,110V,Vertical,1 Porta,Manual
comprebel2||73411,Freezer,Freezer Vertical Philco 201 Litros Dupla Função Congelador ou Refrigerador  Prata PFV205I - 220V,"<p>Freezer Vertical Philco 201 Litros Dupla Função Congelador ou Refrigerador Prata PFV205I - 220V<br><br>O Freezer e Refrigerador Philco PFV205I Vertical Inox Premium possui a super capacidade de 201 litros que garantem um super aproveitamento do espaço. <br><br>Ele é ideal para você, pois é 2 em 1: freezer e refrigerador, você escolhe no controle de temperatura mecânico a função que melhor te atende. <br>Ele conta com dreno que proporciona maior praticidade no descongelamento, também possui rodinhas para deslocamento e cesto aramado, para ainda mais facilidade. <br>Sem contar seu incrível visual premium em Inox, garantindo maior resistência, durabilidade e modernidade.<br><br>Características<br><br>- Voltagem: 220V<br>- Cor: Prata<br>- Tipo: Horizontal<br>- Marca: Philco<br>- Sistema Dupla Função: Pode operar na função freezer ou refrigerador;<br>- Maior Capacidade e melhor aproveitamento de espaço;<br>- Controle de temperatura mecânico na divisória interna;<br>- Sistema de refrigeração por compressor;<br>- Classificação energética A;<br>- Gás refrigerante R290;<br>- Rodízios para deslocamento (2), facilitando a movimentação do produto;<br>- Degelo Manual;<br>- Volume Interno 201 litros;<br>- Divisão interna: 5 prateleiras e 1 gaveta;<br><br>Dimensões e Peso<br><br>Altura: 1,43 m<br>Largura: 55,00cm<br>Profundidade: 57,00cm<br>Peso: 46,50Kg<br><br>Garantia 12 Meses (Sendo 3 meses de garantia legal e mais 9 meses de garantia para defeito de fabricação).</p>","{""capacidade_liquida_de_armazenamento"":""201 L"",""cor"":""Inox"",""marca"":""Philco"",""tipo"":""Vertical"",""voltagem"":""220 V""}",201 L,Philco,Inox,220 V,Vertical,,,,201 Litros,Philco,Prata,220V,Vertical,Não informado,Não informado,Manual,Philco,201L,Prata,220V,Vertical,1 Porta,Manual
comprebel2||80179,Freezer,Expositor Vertical Philco 309 Litros Branco PRE319 - 127V,"<p>Expositor Vertical Philco 309 Litros Branco PRE319 - 127V</p><p>• Modelo Expositor com porta de vidro duplo<br>• Capacidade de 309 litros. <br>• Temperatura interna de operação modo refrigerador de 1°C a 10°C; <br>• Controle de temperatura ajustável no topo da parte interna<br>• Sistema de refrigeração por compressor;<br>• Gás refrigerante R600a;<br>• 4 prateleiras aramadas com alturas reguláveis; <br>• Iluminação interna LED;<br>• 4 pés niveladores ajustáveis;<br>• Refrigeração por ventilação forçada, evitando o suor na parte interna do refrigerador; Volume Interno 309 litros;<br>• Voltagem 127V</p><p>DIMENSÕES E PESO DO PRODUTO<br>Dimensões Embalagem(AxLxP - cm):212,5x66,5x65,5<br>Dimensões Produto(AxLxP - cm):200x59,5x58<br>Peso Bruto(Kg):73<br>Peso Líquido(Kg):60</p><p>GARANTIA<br> 01 Ano (Sendo 3 meses de garantia legal e mais 9 meses de garantia para defeito de fabricação).</p>",,,,,,,,,,309 Litros,Philco,Branco,127V,Expositor Vertical,porta de vidro duplo,Não informado,Não informado,,,,,,,
madeiramadeira-openapi||340758,Freezer,Freezer Horizontal Vidros Deslizantes 307L Profissional Gelopar 127V Branco,"Equipamento versátil, que pode ser utilizado em diversas atividades comerciais, o refrigerador horizontal GHDE-310 é indicado para conservação de sorvetes e produtos congelados ou refrigeração de bebidas e produtos resfriados, sua temperatura pode variar para congelados entre -16o a -20oc e para resfriados entre 1o a 7oc, a refrigeração é estática com serpentina de cobre, o controle de temperatura é através de termostato dupla ação, o degelo é manual, possui colarinho escada em pvc, a tampa é de vidro temperado e deslizantes, baixo emissivo com serigrafia, tem dreno frontal com tampa, o revestimento externo em aço pré-pintado branco e interno galvanizado, possui gabinete com rodízios, o vidros estão sujeitos a condensação da umidade do ar. Produto indicado para uso comercial.","{""capacidade_liquida_de_armazenamento"":""307 L"",""marca"":""Gelopar"",""voltagem"":""127 V""}",307 L,Gelopar,,127 V,,,,,307L,Gelopar,Branco,127V,Horizontal,Vidros Deslizantes,Não informado,Manual,,,,,,,
multiloja||2202,Freezer,Freezer Horizontal 2 Portas Electrolux 385 Litros H400,"Projetado para ter baixo consumo de energia é ideal para quem faz uso comercial deste equipamento, o Freezer Horizontal 385L 2 Portas H400 Dupla Função Electrolux, faz o congelamento uniforme os alimentos, preservando suas propriedades e nutrientes por muito mais tempo.<br> A portas duplas também ajuda na conservação dos alimentos e na organização deles dentro do freezer. Outras funcionalidades do produto estão no rodízio em fibra e no dreno de degelo frontal, que facilita o escoamento da água. Com caixa interna em aço zincado, a máquina é imune a corrosão e ainda vem com fechadura. Para completar, ela ainda incorpora toda a tecnologia Electrolux, um dos principais fabricantes de refrigeradores e freezers do mundo. <br> <br> <br> Características:<br> Dreno de degelo <br> Fechadura com chave auto expulsiva<br> Puxadores ergonômicos<br> Rodízios<br> <br> <br> Dimensões:<br> Altura: 91,5 cm<br> Largura: 130,5 cm<br> Profundidade: 76,3 cm<br> Peso: 80,5 kg<br> <br> <br> Garantia do fornecedor de 12 meses.","{""capacidade_liquida_de_armazenamento"":""385 L"",""cor"":""Branco"",""marca"":""Electrolux"",""quantidade_de_portas"":""2 Portas"",""voltagem"":""127 V""}",385 L,Electrolux,Branco,127 V,,,2 Portas,,385 Litros,Electrolux,Não informado,Não informado,Horizontal,Dupla Função,2 Portas,Dreno de degelo,Electrolux,385L,Branco,110V,Horizontal,2 Portas,Manual
magazineluiza||010100101,Freezer,Freezer Vertical 228 Litros Frost Free Brastemp,,"{""capacidade_liquida_de_armazenamento"":""228 L"",""marca"":""Brastemp"",""tipo"":""Vertical"",""tipo_de_degelo"":""Frost Free"",""voltagem"":""127 V""}",228 L,Brastemp,,127 V,Vertical,,,Frost Free,228 Litros,Brastemp,Não informado,Não informado,Vertical,Não informado,Não informado,Frost Free, ,,,,,,
importline||14176486924,Freezer,Freezer 222l electrolux 1 tampa  - h222,"A qualidade Electrolux e a eficiência e praticidade de 222 Litros no Freezer Horizontal com 1 Tampa. No tamanho ideal para armazenar com qualidade. 222 litros de capacidade. Alta capacidade para armazenamento de peças grandes sem abrir mão de mais espaço na sua cozinha. Classificação Energética A Baixo consumo de energia. Puxador externo ergonômico Melhor encaixe da mão para abertura do freezer. Cesto aramado Ajuda na organização dos alimentos mais delicados. Controle de temperatura frontal e chave de segurança Controlar de forma prática a temperatura do congelador, o que é alterado a todo momento, e chave para controlar quem vai poder abri-lo.CARACTERÍSTICAS GERAISModelo: H222Capacidade total: 222 litrosTipo de degelo: ManualTipo de freezer: HorizontalModos: Conservador e freezerPainel: ExternoQuantidade de portas: 1 portaControle de temperatura: SimDreno: SimPés com rodízios: SimTravamento da porta com chave: SimCestos internos: SimGarantia: 12 meses CARACTERÍSTICAS ELÉTRICASEficiência energética: APotência: 110V: 122,2 W / 220V: 119,3 WConsumo: 34 kWh/mêsFrequência: 60 HzDIMENSÕESAltura: Externa: 90,9 cm / Interna: 74,7 cmLargura: Externa: 80,6 cm / Interna: 66,6 cmProfundidade: Externa: 70,6 cm / Interna: 49,2 cmEMBALAGEMAltura: 95,5 cmLargura: 85 cmProfundidade: 75 cmPeso: 41 kgCor: BRANCO - Voltagem: 110 VOLTS","{""capacidade_liquida_de_armazenamento"":""222 L"",""cor"":""Branco"",""marca"":""Electrolux"",""quantidade_de_portas"":""1 Porta""}",222 L,Electrolux,Branco,,,,1 Porta,,222l,electrolux,BRANCO,110 VOLTS,Horizontal,1 tampa,1,Manual,Electrolux,222L,Branco,110V,Horizontal,1 Porta,Manual
magazineluiza||213322600,Freezer,Freezer Horizontal Freeart Seral 400L,"Com capacidade para 400 Litros, esse Freezer vai congelar e conservar seus alimentos por muito mais tempo. Seu degelo é manual, porta balanceada, dreno de gelo, temperatura de 7°C a -23°C. Já os pés com rodízio facilita e muito a locomoção do freezer.","{""marca"":""Freeart Seral"",""voltagem"":""127 V""}",,Freeart Seral,,127 V,,,,,400L,Freeart,Não informado,Não informado,Horizontal,balanceada,Não informado,manual,Freeart Seral,400L,Branco,110V,Horizontal,2 Portas,Manual
varimaqequipamentos||3859,Freezer,Freezer Horizontal Tampa Cega 589 L Frilux Rf104,"<p>CONSERVADOR HORIZONTAL TAMPA CEGA BRANCO FRILUX</p><p>RF - 104</p><p>CONVERSOR HORIZONTAL TAMPAS CEGAS, CANTOS INTERNOS E EXTERNOS ARREDONDADOS, RODÍZIOS DUPLA AÇÃO, GÁS ECOLÓGICO, DRENO FRONTAL, REVESTIMENTO INTERNO E EXTERNO EM CHAPA PRÉ PINTADA.</p><p>COR - BRANCO<br>CÓDIGO - RF-104<br>CAPACIDADE - 589 LITROS<br>FRENTE - 1500MM<br>LATERAL - 700MM<br>ALTURA - 1000MM<br>TEMPERATURA - +5 À -22<br>CONSUMO - 87 KWH/MÊS<br>Voltagem: 127 ou 220V<br>PESO - 80kg</p><p><br>.</p>","{""capacidade_liquida_de_armazenamento"":""589 L"",""marca"":""Frilux"",""voltagem"":""220 V""}",589 L,Frilux,,220 V,,,,,589 L,Frilux,BRANCO,127 ou 220V,Horizontal,Tampa Cega,Não informado,Não informado,Frilux,589L,Branco,220V,Horizontal,2 Portas,
frigelar2||kit2176,Freezer,Freezer Expositor Horizontal Metalfrio 404 Litros Branco NF55SB 110V,"<p>Nextgen Supra: Sistema de refrigeração de alta eficiência, economia de energia e tecnologia superior em todos os sentidos. A linha de Freezers NF Supra apresenta alta performance, robustez e economia de energia, ideal para estabelecimentos comerciais, no armazenamento de sorvetes e produtos congelados. Seu gabinete possui nova parede de isolação, com maior espessura, garantindo mais eficiência na troca de calor com menor consumo de energia. Para manter seus produtos na temperatura, textura e aparência ideal, conte com a Metalfrio, a número 1 em fabricação de refrigeradores e freezers comerciais do Brasil. Principais Características: • Novo sistema de refrigeração com melhor desempenho, redução no consumo de energia e maior vida útil do freezer. • Gás Ecológico R290: Amigável ao meio ambiente reduz em até 99% as emissões de gases causadores do efeito estufa • Novo Gabinete: nova altura do gabinete facilita o acesso e garante melhor visibilidade para sorvetes e congelados. • Nova Parede de Isolação: com maior espessura, mantém o interior do freezer mais gelado e a troca de calor mais eficiente. • Tanque Interno: Feito em aço pré-pintado, além de ser mais bonito, facilita a limpeza e evita manchas, riscos e protege contra corrosão. • Nova Moldura possui design moderno, produzida em plástico ABS de alta resistência e com proteção contra raios UV. • Puxadores: Com design moderno, são ergonômicos e resistentes. • Veneziana lateral traz design arrojado e logomarca exclusiva Next Gen. • Rodízios: Facilitam a movimentação do freezer, oferecendo praticidade na limpeza e mudança de layout. Ideal para: sorveterias, bares, mercados, padarias e lojas de conveniência.</p>","{""marca"":""Metalfrio"",""voltagem"":""127 V""}",,Metalfrio,,127 V,,,,,404 Litros,Metalfrio,Branco,110V,Expositor Horizontal,Não informado,Não informado,Não informado,Metalfrio,404L,Branco,110V,Horizontal,2 Portas,Manual
efacil||211206-104,Freezer,Freezer Vertical Electrolux 1 Porta 145 Litros FE18 Cycle Defrost Branco,PRODUTO DESATIVADO<br>,"{""capacidade_liquida_de_armazenamento"":""145 L"",""cor"":""Branco"",""marca"":""Electrolux"",""tipo"":""Vertical"",""voltagem"":""Bivolt""}",145 L,Electrolux,Branco,Bivolt,Vertical,,,,145 Litros,Electrolux,Branco,Não informado,Vertical,1 Porta,1,Cycle Defrost,Electrolux,145L,Branco,110V,Vertical,1 Porta,Cycle Defrost
lojascertel||303859456945,Freezer,Freezer Horizontal Midea 205 Litros Branco RCFB22 220V,"O Freezer Horizontal Midea 205 Litros Branco RCFB22 é perfeito para quem quer preservar alimentos resfriados, conservados ou congelados de forma rápida. Possui cesto aramado para melhor organização de seus alimentos. Graças a versatilidade de suas funções, pode operar tanto como Freezer entre as temperaturas -24°C e -12°C, quanto como conservador e refrigerador entre as temperaturas 0°C e 10°C.<br>3 funções para atender as necessidades do dia a dia: Freezer, refrigerador e conservador.<br>Temperaturas flexíveis: Congelar, conservar e refrigerar, agregando mais possibilidades de armazenamento. Com temperaturas de -24°C a +10°C.<br>Puxador ergonômico: Mais praticidade para pegar seus alimentos.<br>Termostato externo: Ajuste a temperatura de forma simples e rápida.<br>Cesto aramado: Para melhor organização de seus alimentos.<br>Rodízios: Para facilitar o transporte.<br>Gás refrigerante ecológico R600a: Livre de CFC.","{""capacidade_liquida_de_armazenamento"":""205 L"",""cor"":""Branco"",""marca"":""Midea"",""voltagem"":""220 V""}",205 L,Midea,Branco,220 V,,,,,205 Litros,Midea,Branco,220V,Horizontal,Não informado,Não informado,Não informado,Midea,205L,Branco,220V,Horizontal,1 Porta,
friopecas||1030624,Freezer,Freezer Horizontal Electrolux 199 Litros Branco HE200  220 Volts,"Freezer Horizontal Electrolux 199 Litros Branco HE200 – 220 Volts <br> <br> <p>O Freezer Horizontal Electrolux 199 Litros Branco HE200 é um modelo com eficiência energética, através da classificação ""A+"", e com Dual Function que permite regular a temperatura com dupla função para o modo freezer ou geladeira, garantindo a melhor preservação de seus alimentos. </p> <br> <br> <p>Com Grande Capacidade para até 199L, a iluminação de LED interna permite uma melhor visualização e a função Turbo Freezer garante potência máxima para congelar mais rapidamente. A Fechadura de Segurança facilita o travamento para uma armazenagem mais segura dos seus alimentos, enquanto o Gás Ecológico R600 não agride a camada de ozônio nem a natureza. </p> <br> <br> <p>Mais segurança para você e para o meio ambiente. Conte também com o Cesto Plástico que é ideal para organização, possibilitando o fácil acesso aos seus alimentos preferidos e a Alça Ergonômica oferece mais comodidade para abrir o freezer. Metatag Menor consumo de energia e maior controle de temperatura para preservar seus alimentos e bebidas preferidas. Consumo Energético A+ Menor consumo de energia elétrica e mais economia. </p> <br> <br> <p>Dual Function Dupla função que controla a temperatura para o modo freezer ou geladeira, garantindo a melhor preservação dos seus alimentos conforme necessidade. Grande Capacidade Armazena e organiza com facilidade todos os tipos de alimentos e bebidas. </p> <br> <br> <p> Imagens meramente ilustrativas. </p>",,,,,,,,,,199 Litros,Electrolux,Branco,220 Volts,Horizontal,Não informado,Não informado,Não informado,Electrolux,199L,Branco,220V,Horizontal,1 Porta,Cycle Defrost
